ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
86_at	2.01e-07	4.01e-09	-7.25	10.74963	-1.11	ACTL6A	actin like 6A	ACTL6A	actin like 6A
51412_at	1	0.999	-0.00161	-6.79485	-3.4e-06	ACTL6B	actin like 6B	ACTL6B	actin like 6B
10881_at	1	1	0	-6.79485	0	ACTL7A	actin like 7A	ACTL7A	actin like 7A
10880_at	0.883	0.739	-0.336	-6.73799	-0.00326	ACTL7B	actin like 7B	ACTL7B	actin like 7B
81569_at	0.374	0.206	-1.28	-5.97766	-0.119	ACTL8	actin like 8	ACTL8	actin like 8
284382_at	0.517	0.334	0.977	-6.31833	0.0133	ACTL9	actin like 9	ACTL9	actin like 9
87_at	7.88e-06	4.05e-07	-5.91	6.24168	-1.71	ACTN1	actinin alpha 1	ACTN1	actinin alpha 1
88_at	0.00677	0.00144	3.39	-1.62432	2.59	ACTN2	actinin alpha 2	ACTN2	actinin alpha 2
89_at	1	0.913	0.109	-6.78882	0.0207	ACTN3	actinin alpha 3 (gene/pseudogene)	ACTN3	actinin alpha 3 (gene/pseudogene)
81_at	0.92	0.785	-0.274	-6.75689	-0.0526	ACTN4	actinin alpha 4	ACTN4	actinin alpha 4
55860_at	0.879	0.735	0.341	-6.73626	0.0318	ACTR10	actin-related protein 10 homolog	ACTR10	actin-related protein 10 homolog
10121_at	0.165	0.0705	-1.85	-5.1262	-0.283	ACTR1A	ARP1 actin-related protein 1 homolog A, centractin alpha	ACTR1A	ARP1 actin-related protein 1 homolog A, centractin alpha
10120_at	0.0333	0.00984	2.69	-3.39845	0.327	ACTR1B	ARP1 actin-related protein 1 homolog B, centractin beta	ACTR1B	ARP1 actin-related protein 1 homolog B, centractin beta
10097_at	0.0113	0.00267	-3.18	-2.19838	-0.379	ACTR2	ARP2 actin related protein 2 homolog	ACTR2	ARP2 actin related protein 2 homolog
10096_at	0.144	0.059	-1.94	-4.9773	-0.167	ACTR3	ARP3 actin related protein 3 homolog	ACTR3	ARP3 actin related protein 3 homolog
57180_at	0.147	0.0607	1.92	-5.0004	0.206	ACTR3B	ARP3 actin related protein 3 homolog B	ACTR3B	ARP3 actin related protein 3 homolog B
653857_at	0.000775	0.000105	4.25	0.86148	0.965	ACTR3C	ARP3 actin-related protein 3 homolog C	ACTR3C	ARP3 actin-related protein 3 homolog C
79913_at	0.0131	0.00316	-3.12	-2.35457	-0.638	ACTR5	ARP5 actin-related protein 5 homolog	ACTR5	ARP5 actin-related protein 5 homolog
64431_at	0.754	0.589	0.544	-6.6459	0.0587	ACTR6	ARP6 actin-related protein 6 homolog	ACTR6	ARP6 actin-related protein 6 homolog
93973_at	0.429	0.249	1.17	-6.11607	0.0635	ACTR8	ARP8 actin-related protein 8 homolog	ACTR8	ARP8 actin-related protein 8 homolog
140625_at	0.81	0.652	-0.454	-6.69115	-0.00355	ACTRT2	actin related protein T2	ACTRT2	actin related protein T2
84517_at	0.00368	0.000685	-3.64	-0.92326	-0.675	ACTRT3	actin related protein T3	ACTRT3	actin related protein T3
90_at	6.69e-05	5.53e-06	-5.14	3.7004	-0.757	ACVR1	activin A receptor type 1	ACVR1	activin A receptor type 1
91_at	0.164	0.0697	1.86	-5.11712	0.0145	ACVR1B	activin A receptor type 1B	ACVR1B	activin A receptor type 1B
130399_at	0.915	0.779	-0.282	-6.75463	-0.0887	ACVR1C	activin A receptor type 1C	ACVR1C	activin A receptor type 1C
92_at	1.77e-06	6.43e-08	6.45	8.03789	1.63	ACVR2A	activin A receptor type 2A	ACVR2A	activin A receptor type 2A
93_at	1	0.975	0.032	-6.79433	0.00212	ACVR2B	activin A receptor type 2B	ACVR2B	activin A receptor type 2B
94_at	0.0231	0.00626	2.87	-2.98584	0.329	ACVRL1	activin A receptor like type 1	ACVRL1	activin A receptor like type 1
95_at	0.869	0.722	0.358	-6.7302	0.062	ACY1	aminoacylase 1	ACY1	aminoacylase 1
91703_at	0.434	0.253	-1.16	-6.12765	-0.0313	ACY3	aminoacylase 3	EHBP1L1	EH domain binding protein 1 like 1
97_at	0.16	0.068	-1.87	-5.09571	-0.358	ACYP1	acylphosphatase 1	ACYP1	acylphosphatase 1
98_at	4.29e-05	3.16e-06	5.31	4.24367	1.36	ACYP2	acylphosphatase 2	ACYP2	acylphosphatase 2
100_at	6.25e-05	5.07e-06	-5.17	3.78505	-1.24	ADA	adenosine deaminase	ADA	adenosine deaminase
132612_at	0.349	0.187	1.34	-5.90785	0.00587	ADAD1	adenosine deaminase domain containing 1	ADAD1	adenosine deaminase domain containing 1
161931_at	0.463	0.277	1.1	-6.1916	0.149	ADAD2	adenosine deaminase domain containing 2	ADAD2	adenosine deaminase domain containing 2
161823_at	0.0255	0.00707	2.82	-3.09774	0.248	ADAL	adenosine deaminase like	ADAL	adenosine deaminase like
102_at	2.45e-06	9.69e-08	-6.33	7.63714	-1.45	ADAM10	ADAM metallopeptidase domain 10	ADAM10	ADAM metallopeptidase domain 10
4185_at	0.487	0.298	-1.05	-6.24204	-0.0192	ADAM11	ADAM metallopeptidase domain 11	ADAM11	ADAM metallopeptidase domain 11
8038_at	9.49e-09	8.64e-11	-8.39	14.50257	-2.34	ADAM12	ADAM metallopeptidase domain 12	ADAM12	ADAM metallopeptidase domain 12
8751_at	0.0105	0.00243	3.21	-2.11178	0.52	ADAM15	ADAM metallopeptidase domain 15	ADAM15	ADAM metallopeptidase domain 15
6868_at	0.00371	0.000695	-3.64	-0.93689	-1.06	ADAM17	ADAM metallopeptidase domain 17	ADAM17	ADAM metallopeptidase domain 17
8749_at	0.521	0.339	-0.967	-6.32768	-0.00811	ADAM18	ADAM metallopeptidase domain 18	ADAM18	ADAM metallopeptidase domain 18
8728_at	0.0307	0.00885	-2.74	-3.30238	-0.389	ADAM19	ADAM metallopeptidase domain 19	ADAM19	ADAM metallopeptidase domain 19
2515_at	0.993	0.885	-0.146	-6.78409	-0.000311	ADAM2	ADAM metallopeptidase domain 2	ADAM2	ADAM metallopeptidase domain 2
8748_at	0.646	0.469	-0.729	-6.52791	-0.00602	ADAM20	ADAM metallopeptidase domain 20	ADAM20	ADAM metallopeptidase domain 20
8747_at	1	1	0	-6.79485	0	ADAM21	ADAM metallopeptidase domain 21	ADAM21	ADAM metallopeptidase domain 21
53616_at	1	1	0	-6.79485	0	ADAM22	ADAM metallopeptidase domain 22	ADAM22	ADAM metallopeptidase domain 22
8745_at	0.0842	0.0305	-2.23	-4.40685	-0.738	ADAM23	ADAM metallopeptidase domain 23	ADAM23	ADAM metallopeptidase domain 23
10863_at	0.107	0.0407	-2.11	-4.65919	-0.537	ADAM28	ADAM metallopeptidase domain 28	ADAM28	ADAM metallopeptidase domain 28
11086_at	0.568	0.388	-0.871	-6.41525	-0.00346	ADAM29	ADAM metallopeptidase domain 29	ADAM29	ADAM metallopeptidase domain 29
11085_at	1	1	0	-6.79485	0	ADAM30	ADAM metallopeptidase domain 30	ADAM30	ADAM metallopeptidase domain 30
203102_at	0.744	0.578	-0.561	-6.63669	-0.0172	ADAM32	ADAM metallopeptidase domain 32	ADAM32	ADAM metallopeptidase domain 32
80332_at	1.5e-06	5.24e-08	6.51	8.23638	1.72	ADAM33	ADAM metallopeptidase domain 33	ADAM33	ADAM metallopeptidase domain 33
1587_at	0.371	0.204	1.29	-5.97054	0.0137	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)
255926_at	0.92	0.785	-0.275	-6.7567	-0.000759	ADAM5	ADAM metallopeptidase domain 5 (pseudogene)	ADAM5	ADAM metallopeptidase domain 5 (pseudogene)
8755_at	1	0.922	-0.0983	-6.78997	-0.00076	ADAM6	ADAM metallopeptidase domain 6 (pseudogene)	ADAM6	ADAM metallopeptidase domain 6 (pseudogene)
8756_at	1	1	0	-6.79485	0	ADAM7	ADAM metallopeptidase domain 7	ADAM7	ADAM metallopeptidase domain 7
101_at	0.004	0.000756	-3.61	-1.01648	-0.61	ADAM8	ADAM metallopeptidase domain 8	ADAM8	ADAM metallopeptidase domain 8
8754_at	0.00209	0.000346	-3.87	-0.27579	-1.04	ADAM9	ADAM metallopeptidase domain 9	ADAM9	ADAM metallopeptidase domain 9
27299_at	0.00105	0.000151	-4.13	0.51299	-3.09	ADAMDEC1	ADAM like decysin 1	ADAMDEC1	ADAM like decysin 1
9510_at	0.00197	0.000323	3.89	-0.20918	1.31	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1
81794_at	0.4	0.226	1.23	-6.04687	0.0254	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10
81792_at	0.684	0.508	-0.666	-6.57177	-0.0109	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12
11093_at	0.709	0.537	0.622	-6.60057	0.00169	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13
140766_at	0.00172	0.000274	-3.94	-0.05524	-0.418	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14
170689_at	0.597	0.419	-0.815	-6.46217	-0.00282	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15
170690_at	0.525	0.343	-0.958	-6.3359	-0.131	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16
170691_at	0.649	0.472	0.725	-6.53117	0.0402	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17
170692_at	0.645	0.468	-0.732	-6.52631	-0.0478	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18
171019_at	1	1	0	-6.79485	0	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19
9509_at	0.000434	5.25e-05	-4.46	1.52752	-1.13	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2
80070_at	0.498	0.309	-1.03	-6.26789	-0.0853	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20
9508_at	0.843	0.691	-0.401	-6.71399	-0.106	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3
11096_at	0.476	0.288	1.07	-6.2195	0.291	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5
11174_at	0.00233	0.000393	-3.83	-0.39689	-0.492	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6
11095_at	0.0397	0.0122	2.61	-3.59251	0.355	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8
56999_at	0.117	0.0455	2.06	-4.75589	0.793	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9
92949_at	0.669	0.493	0.691	-6.55522	0.00346	ADAMTSL1	ADAMTS like 1	ADAMTSL1	ADAMTS like 1
9719_at	0.499	0.312	-1.02	-6.27316	-0.0153	ADAMTSL2	ADAMTS like 2	ADAMTSL2	ADAMTS like 2
57188_at	0.114	0.0442	2.07	-4.7299	0.0835	ADAMTSL3	ADAMTS like 3	ADAMTSL3	ADAMTS like 3
54507_at	0.313	0.162	1.42	-5.79857	0.614	ADAMTSL4	ADAMTS like 4	ADAMTSL4	ADAMTS like 4
339366_at	0.74	0.573	0.567	-6.63309	0.00586	ADAMTSL5	ADAMTS like 5	ADAMTSL5	ADAMTS like 5
11033_at	0.529	0.348	-0.948	-6.34591	-0.0791	ADAP1	ArfGAP with dual PH domains 1	ADAP1	ArfGAP with dual PH domains 1
55803_at	0.883	0.739	0.335	-6.73835	0.115	ADAP2	ArfGAP with dual PH domains 2	ADAP2	ArfGAP with dual PH domains 2
103_at	7.21e-06	3.62e-07	-5.95	6.35203	-0.771	ADAR	adenosine deaminase, RNA specific	ADAR	adenosine deaminase, RNA specific
104_at	0.157	0.066	-1.88	-5.07148	-0.0706	ADARB1	adenosine deaminase, RNA specific B1	ADARB1	adenosine deaminase, RNA specific B1
105_at	1	0.985	0.019	-6.79467	6.57e-05	ADARB2	adenosine deaminase, RNA specific B2 (inactive)	ADARB2	adenosine deaminase, RNA specific B2 (inactive)
642394_at	1	1	0	-6.79485	0	ADARB2-AS1	ADARB2 antisense RNA 1	ADARB2-AS1	ADARB2 antisense RNA 1
23536_at	0.000258	2.83e-05	-4.65	2.12291	-1.26	ADAT1	adenosine deaminase, tRNA specific 1	ADAT1	adenosine deaminase, tRNA specific 1
134637_at	0.937	0.809	0.243	-6.76501	0.0451	ADAT2	adenosine deaminase, tRNA specific 2	ADAT2	adenosine deaminase, tRNA specific 2
113179_at	0.597	0.419	-0.816	-6.46139	-0.0337	ADAT3	adenosine deaminase, tRNA specific 3	ADAT3	adenosine deaminase, tRNA specific 3
57143_at	0.741	0.575	0.564	-6.63471	0.0914	ADCK1	aarF domain containing kinase 1	ADCK1	aarF domain containing kinase 1
90956_at	0.0133	0.00324	3.11	-2.37729	0.405	ADCK2	aarF domain containing kinase 2	ADCK2	aarF domain containing kinase 2
203054_at	0.0278	0.00786	-2.78	-3.19371	-0.408	ADCK5	aarF domain containing kinase 5	ADCK5	aarF domain containing kinase 5
107_at	1	0.997	-0.004	-6.79484	-8.45e-06	ADCY1	adenylate cyclase 1	ADCY1	adenylate cyclase 1
55811_at	0.262	0.127	-1.55	-5.60993	-0.0584	ADCY10	adenylate cyclase 10, soluble	ADCY10	adenylate cyclase 10, soluble
221442_at	0.498	0.31	-1.03	-6.26912	-0.0291	ADCY10P1	adenylate cyclase 10, soluble pseudogene 1	MC3R	melanocortin 3 receptor
108_at	0.525	0.343	-0.959	-6.33552	-0.0372	ADCY2	adenylate cyclase 2	ADCY2	adenylate cyclase 2
109_at	1	0.901	-0.126	-6.78688	-0.0248	ADCY3	adenylate cyclase 3	ADCY3	adenylate cyclase 3
196883_at	1.4e-05	8.21e-07	5.71	5.55354	1.6	ADCY4	adenylate cyclase 4	ADCY4	adenylate cyclase 4
112_at	0.000338	3.91e-05	4.56	1.81159	0.849	ADCY6	adenylate cyclase 6	ADCY6	adenylate cyclase 6
113_at	0.489	0.3	-1.05	-6.24655	-0.0915	ADCY7	adenylate cyclase 7	ADCY7	adenylate cyclase 7
114_at	1	1	0	-6.79485	0	ADCY8	adenylate cyclase 8	ADCY8	adenylate cyclase 8
115_at	0.0128	0.00309	3.13	-2.33318	0.382	ADCY9	adenylate cyclase 9	ADCY9	adenylate cyclase 9
116_at	0.141	0.0574	1.95	-4.9536	0.392	ADCYAP1	adenylate cyclase activating polypeptide 1	ADCYAP1	adenylate cyclase activating polypeptide 1
117_at	0.203	0.0914	-1.72	-5.34141	-0.0203	ADCYAP1R1	ADCYAP receptor type I	HSPA6	heat shock protein family A (Hsp70) member 6
118_at	0.287	0.144	1.49	-5.70483	0.161	ADD1	adducin 1	ADD1	adducin 1
119_at	0.528	0.347	-0.951	-6.34298	-0.00489	ADD2	adducin 2	ADD2	adducin 2
120_at	0.249	0.12	1.59	-5.55893	0.289	ADD3	adducin 3	ADD3	adducin 3
79747_at	0.55	0.37	-0.905	-6.3853	-0.0528	ADGB	androglobin	ADGB	androglobin
84435_at	1	1	0	-6.79485	0	ADGRA1	adhesion G protein-coupled receptor A1	ADGRA1	adhesion G protein-coupled receptor A1
25960_at	0.00911	0.00206	3.27	-1.95716	0.735	ADGRA2	adhesion G protein-coupled receptor A2	ADGRA2	adhesion G protein-coupled receptor A2
166647_at	0.00865	0.00193	-3.29	-1.89761	-0.505	ADGRA3	adhesion G protein-coupled receptor A3	ADGRA3	adhesion G protein-coupled receptor A3
575_at	0.138	0.0562	-1.96	-4.93544	-0.0448	ADGRB1	adhesion G protein-coupled receptor B1	ADGRB1	adhesion G protein-coupled receptor B1
576_at	0.395	0.222	-1.24	-6.03434	-0.0512	ADGRB2	adhesion G protein-coupled receptor B2	ADGRB2	adhesion G protein-coupled receptor B2
577_at	0.00826	0.00183	3.31	-1.84708	0.793	ADGRB3	adhesion G protein-coupled receptor B3	ADGRB3	adhesion G protein-coupled receptor B3
2015_at	0.0248	0.00683	-2.83	-3.0656	-0.463	ADGRE1	adhesion G protein-coupled receptor E1	ADGRE1	adhesion G protein-coupled receptor E1
30817_at	0.0107	0.0025	-3.2	-2.13809	-0.907	ADGRE2	adhesion G protein-coupled receptor E2	ADGRE2	adhesion G protein-coupled receptor E2
84658_at	0.174	0.0755	-1.82	-5.18397	-0.159	ADGRE3	adhesion G protein-coupled receptor E3	ADGRE3	adhesion G protein-coupled receptor E3
976_at	0.143	0.0589	-1.94	-4.97471	-0.557	ADGRE5	adhesion G protein-coupled receptor E5	ADGRE5	adhesion G protein-coupled receptor E5
266977_at	0.0264	0.00739	2.8	-3.13707	0.988	ADGRF1	adhesion G protein-coupled receptor F1	ADGRF1	adhesion G protein-coupled receptor F1
222611_at	1	1	0	-6.79485	0	ADGRF2	adhesion G protein-coupled receptor F2	ADGRF2	adhesion G protein-coupled receptor F2
165082_at	1	1	0	-6.79485	0	ADGRF3	adhesion G protein-coupled receptor F3	ADGRF3	adhesion G protein-coupled receptor F3
221393_at	0.119	0.0468	-2.04	-4.77909	-0.604	ADGRF4	adhesion G protein-coupled receptor F4	TAAR3P	trace amine associated receptor 3, pseudogene
221395_at	0.00284	0.000501	3.75	-0.62714	0.755	ADGRF5	adhesion G protein-coupled receptor F5	TAS2R13	taste 2 receptor member 13
9289_at	2.23e-06	8.56e-08	-6.36	7.75728	-0.952	ADGRG1	adhesion G protein-coupled receptor G1	ADGRG1	adhesion G protein-coupled receptor G1
10149_at	0.0411	0.0127	2.6	-3.62749	1.11	ADGRG2	adhesion G protein-coupled receptor G2	ADGRG2	adhesion G protein-coupled receptor G2
222487_at	0.537	0.356	-0.932	-6.36028	-0.192	ADGRG3	adhesion G protein-coupled receptor G3	ADGRG3	adhesion G protein-coupled receptor G3
139378_at	1	1	0	-6.79485	0	ADGRG4	adhesion G protein-coupled receptor G4	ADGRG4	adhesion G protein-coupled receptor G4
221188_at	0.912	0.774	0.288	-6.75289	0.0162	ADGRG5	adhesion G protein-coupled receptor G5	ADGRG5	adhesion G protein-coupled receptor G5
57211_at	3.08e-05	2.12e-06	5.43	4.62915	2.2	ADGRG6	adhesion G protein-coupled receptor G6	ADGRG6	adhesion G protein-coupled receptor G6
84873_at	0.966	0.849	-0.192	-6.77627	-0.0814	ADGRG7	adhesion G protein-coupled receptor G7	ADGRG7	adhesion G protein-coupled receptor G7
22859_at	0.629	0.452	0.758	-6.50656	0.0979	ADGRL1	adhesion G protein-coupled receptor L1	ADGRL1	adhesion G protein-coupled receptor L1
23266_at	0.000306	3.46e-05	4.59	1.92853	1.4	ADGRL2	adhesion G protein-coupled receptor L2	ADGRL2	adhesion G protein-coupled receptor L2
23284_at	0.356	0.193	-1.32	-5.93027	-0.297	ADGRL3	adhesion G protein-coupled receptor L3	ADGRL3	adhesion G protein-coupled receptor L3
64123_at	0.0203	0.00534	2.93	-2.83907	0.679	ADGRL4	adhesion G protein-coupled receptor L4	ADGRL4	adhesion G protein-coupled receptor L4
84059_at	1	0.939	0.0764	-6.7919	0.00376	ADGRV1	adhesion G protein-coupled receptor V1	ADGRV1	adhesion G protein-coupled receptor V1
124_at	0.0236	0.00642	2.86	-3.00944	0.564	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide
125_at	1.36e-09	6.77e-12	9.16	16.99108	6.82	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
126_at	0.068	0.0235	2.34	-4.17893	1.09	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide
127_at	2.47e-05	1.62e-06	5.51	4.88997	2.55	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide
128_at	0.596	0.418	-0.817	-6.46039	-0.12	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide
130_at	1	1	0	-6.79485	0	ADH6	alcohol dehydrogenase 6 (class V)	ADH6	alcohol dehydrogenase 6 (class V)
131_at	6.83e-08	1.01e-09	7.66	12.10195	5.09	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide
137872_at	0.00358	0.000664	3.65	-0.89367	1.46	ADHFE1	alcohol dehydrogenase, iron containing 1	ADHFE1	alcohol dehydrogenase, iron containing 1
55256_at	0.447	0.264	1.13	-6.15854	0.149	ADI1	acireductone dioxygenase 1	ADI1	acireductone dioxygenase 1
149685_at	0.525	0.342	0.96	-6.33445	0.0123	ADIG	adipogenin	ADIG	adipogenin
9370_at	9.01e-07	2.77e-08	6.69	8.86029	5.42	ADIPOQ	adiponectin, C1Q and collagen domain containing	ADIPOQ	adiponectin, C1Q and collagen domain containing
51094_at	1	0.992	0.0107	-6.79479	0.00117	ADIPOR1	adiponectin receptor 1	ADIPOR1	adiponectin receptor 1
79602_at	0.0569	0.0188	2.44	-3.98171	0.348	ADIPOR2	adiponectin receptor 2	ADIPOR2	adiponectin receptor 2
10974_at	2.83e-06	1.15e-07	6.28	7.47059	2.27	ADIRF	adipogenesis regulatory factor	ADIRF	adipogenesis regulatory factor
132_at	0.918	0.782	0.278	-6.75575	0.0515	ADK	adenosine kinase	ADK	adenosine kinase
133_at	0.517	0.334	-0.976	-6.31886	-0.28	ADM	adrenomedullin	ADM	adrenomedullin
79924_at	0.578	0.4	0.85	-6.4328	0.00396	ADM2	adrenomedullin 2	ADM2	adrenomedullin 2
199800_at	0.000312	3.54e-05	4.58	1.90514	0.905	ADM5	adrenomedullin 5 (putative)	ADM5	adrenomedullin 5 (putative)
23394_at	0.951	0.828	-0.219	-6.77076	-0.024	ADNP	activity dependent neuroprotector homeobox	ADNP	activity dependent neuroprotector homeobox
22850_at	0.797	0.638	-0.474	-6.68161	-0.0665	ADNP2	ADNP homeobox 2	ADNP2	ADNP homeobox 2
84890_at	0.103	0.039	-2.13	-4.62294	-0.224	ADO	2-aminoethanethiol dioxygenase	ADO	2-aminoethanethiol dioxygenase
134_at	0.101	0.038	2.14	-4.60035	0.0675	ADORA1	adenosine A1 receptor	ADORA1	adenosine A1 receptor
135_at	1	0.997	0.00342	-6.79484	0.000669	ADORA2A	adenosine A2a receptor	ADORA2A	adenosine A2a receptor
136_at	0.0871	0.0318	-2.22	-4.44433	-1.03	ADORA2B	adenosine A2b receptor	ADORA2B	adenosine A2b receptor
140_at	0.515	0.33	-0.984	-6.31146	-0.356	ADORA3	adenosine A3 receptor	ADORA3	adenosine A3 receptor
83440_at	2.64e-05	1.77e-06	-5.48	4.80841	-0.744	ADPGK	ADP dependent glucokinase	ADPGK	ADP dependent glucokinase
141_at	0.567	0.388	0.872	-6.41457	0.0587	ADPRH	ADP-ribosylarginine hydrolase	ADPRH	ADP-ribosylarginine hydrolase
113622_at	0.0296	0.00849	2.75	-3.26443	0.553	ADPRHL1	ADP-ribosylhydrolase like 1	ADPRHL1	ADP-ribosylhydrolase like 1
54936_at	0.223	0.103	-1.66	-5.44022	-0.222	ADPRHL2	ADP-ribosylhydrolase like 2	ADPRHL2	ADP-ribosylhydrolase like 2
56985_at	0.197	0.0882	1.74	-5.31264	0.23	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent
148_at	0.973	0.856	-0.182	-6.77815	-0.00039	ADRA1A	adrenoceptor alpha 1A	ADRA1A	adrenoceptor alpha 1A
147_at	1	1	0	-6.79485	0	ADRA1B	adrenoceptor alpha 1B	ADRA1B	adrenoceptor alpha 1B
146_at	1	1	0	-6.79485	0	ADRA1D	adrenoceptor alpha 1D	ADRA1D	adrenoceptor alpha 1D
