ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
80194_at	5.82e-03	1.20e-03	3.46	-1.45064	5.36e-01	TMEM134	transmembrane protein 134
5187_at	5.83e-03	1.20e-03	3.45	-1.45321	1.11	PER1	period circadian clock 1
201140_at	5.84e-03	1.21e-03	3.45	-1.45566	1.90	DHRS7C	dehydrogenase/reductase 7C
80019_at	5.85e-03	1.21e-03	-3.45	-1.45644	-4.48e-01	UBTD1	ubiquitin domain containing 1
1117_at	5.86e-03	1.21e-03	3.45	-1.45889	2.62	CHI3L2	chitinase 3 like 2
90780_at	5.88e-03	1.21e-03	-3.45	-1.46172	-5.29e-01	PYGO2	pygopus family PHD finger 2
3607_at	5.89e-03	1.22e-03	-3.45	-1.46426	-3.53e-01	FOXK2	forkhead box K2
9905_at	5.90e-03	1.22e-03	3.45	-1.46553	6.32e-01	SGSM2	small G protein signaling modulator 2
23369_at	5.90e-03	1.22e-03	3.45	-1.46563	3.26e-01	PUM2	pumilio RNA binding family member 2
55502_at	5.91e-03	1.22e-03	-3.45	-1.46761	-7.51e-01	HES6	hes family bHLH transcription factor 6
55254_at	5.91e-03	1.22e-03	-3.45	-1.46882	-4.63e-01	TMEM39A	transmembrane protein 39A
53373_at	5.91e-03	1.22e-03	3.45	-1.4689	2.23e-01	TPCN1	two pore segment channel 1
55039_at	5.91e-03	1.22e-03	-3.45	-1.46933	-6.07e-01	TRMT12	tRNA methyltransferase 12 homolog
25878_at	5.92e-03	1.22e-03	-3.45	-1.4702	-1.07	MXRA5	matrix remodeling associated 5
2825_at	5.93e-03	1.23e-03	-3.45	-1.47288	-6.69e-01	GPR1	G protein-coupled receptor 1
81671_at	5.94e-03	1.23e-03	-3.45	-1.47447	-4.47e-01	VMP1	vacuole membrane protein 1
9043_at	5.94e-03	1.23e-03	-3.45	-1.47534	-4.72e-01	SPAG9	sperm associated antigen 9
10092_at	5.95e-03	1.23e-03	-3.45	-1.47672	-5.11e-01	ARPC5	actin related protein 2/3 complex subunit 5
84259_at	5.95e-03	1.23e-03	-3.45	-1.47701	-9.31e-01	DCUN1D5	defective in cullin neddylation 1 domain containing 5
64757_at	5.96e-03	1.24e-03	3.45	-1.47844	8.29e-01	MARC1	mitochondrial amidoxime reducing component 1
64129_at	5.96e-03	1.24e-03	-3.45	-1.47887	-1.05	TINAGL1	tubulointerstitial nephritis antigen like 1
3212_at	5.96e-03	1.24e-03	-3.45	-1.47972	-8.06e-01	HOXB2	homeobox B2
440145_at	5.97e-03	1.24e-03	-3.44	-1.48164	-4.98e-01	MZT1	mitotic spindle organizing protein 1
349565_at	5.99e-03	1.24e-03	3.44	-1.48364	5.07e-01	NMNAT3	nicotinamide nucleotide adenylyltransferase 3
23080_at	5.99e-03	1.24e-03	-3.44	-1.48394	-6.42e-01	AVL9	AVL9 cell migration associated
6588_at	6.01e-03	1.25e-03	3.44	-1.48824	3.94	SLN	sarcolipin
9532_at	6.04e-03	1.25e-03	-3.44	-1.49317	-1.11	BAG2	BCL2 associated athanogene 2
55843_at	6.04e-03	1.26e-03	3.44	-1.4936	1.34	ARHGAP15	Rho GTPase activating protein 15
1909_at	6.04e-03	1.26e-03	-3.44	-1.49402	-9.71e-01	EDNRA	endothelin receptor type A
84955_at	6.05e-03	1.26e-03	-3.44	-1.49498	-7.72e-01	NUDCD1	NudC domain containing 1
1962_at	6.05e-03	1.26e-03	-3.44	-1.49558	-7.78e-01	EHHADH	enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase
401647_at	6.05e-03	1.26e-03	-3.44	-1.49573	-8.25e-01	GOLGA7B	golgin A7 family member B
202051_at	6.05e-03	1.26e-03	3.44	-1.49609	3.17e-01	SPATA24	spermatogenesis associated 24
128826_at	6.06e-03	1.26e-03	3.44	-1.49714	4.84e-01	MIR1-1HG	MIR1-1 host gene
8496_at	6.07e-03	1.26e-03	-3.44	-1.49883	-6.06e-01	PPFIBP1	PPFIA binding protein 1
1457_at	6.08e-03	1.27e-03	-3.44	-1.50182	-4.37e-01	CSNK2A1	casein kinase 2 alpha 1
200014_at	6.08e-03	1.27e-03	-3.44	-1.50189	-4.70e-01	CC2D1B	coiled-coil and C2 domain containing 1B
3820_at	6.09e-03	1.27e-03	3.44	-1.5033	1.83	KLRB1	killer cell lectin like receptor B1
53346_at	6.09e-03	1.27e-03	3.44	-1.50361	9.48e-01	TM6SF1	transmembrane 6 superfamily member 1
767579_at	6.09e-03	1.27e-03	3.44	-1.50422	1.71	SNORD114-3	small nucleolar RNA, C/D box 114-3
79707_at	6.10e-03	1.27e-03	-3.44	-1.50629	-6.32e-01	NOL9	nucleolar protein 9
79657_at	6.11e-03	1.27e-03	-3.44	-1.50694	-5.41e-01	RPAP3	RNA polymerase II associated protein 3
9810_at	6.11e-03	1.27e-03	-3.44	-1.50742	-4.72e-01	RNF40	ring finger protein 40
9044_at	6.13e-03	1.28e-03	3.43	-1.5109	4.15e-01	BTAF1	B-TFIID TATA-box binding protein associated factor 1
7067_at	6.13e-03	1.28e-03	3.43	-1.51095	1.02e-01	THRA	thyroid hormone receptor, alpha
56203_at	6.15e-03	1.28e-03	3.43	-1.5147	1.99	LMOD3	leiomodin 3
657_at	6.15e-03	1.28e-03	3.43	-1.51483	7.37e-01	BMPR1A	bone morphogenetic protein receptor type 1A
84516_at	6.16e-03	1.29e-03	-3.43	-1.51611	-4.64e-01	DCTN5	dynactin subunit 5
1871_at	6.16e-03	1.29e-03	-3.43	-1.51622	-7.52e-01	E2F3	E2F transcription factor 3
730124_at	6.17e-03	1.29e-03	3.43	-1.51826	3.25e-01		
29904_at	6.17e-03	1.29e-03	3.43	-1.51859	6.07e-01	EEF2K	eukaryotic elongation factor 2 kinase
2186_at	6.18e-03	1.29e-03	3.43	-1.52024	3.89e-01	BPTF	bromodomain PHD finger transcription factor
55112_at	6.18e-03	1.29e-03	3.43	-1.52077	4.04e-01	WDR60	WD repeat domain 60
81849_at	6.20e-03	1.30e-03	-3.43	-1.52395	-1.23	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
9232_at	6.21e-03	1.30e-03	-3.43	-1.52533	-7.62e-01	PTTG1	pituitary tumor-transforming 1
51315_at	6.21e-03	1.30e-03	3.43	-1.52684	5.04e-01	KRCC1	lysine rich coiled-coil 1
2947_at	6.22e-03	1.30e-03	3.43	-1.52775	9.88e-01	GSTM3	glutathione S-transferase mu 3
10728_at	6.23e-03	1.30e-03	-3.43	-1.52905	-2.80e-01	PTGES3	prostaglandin E synthase 3
23660_at	6.23e-03	1.30e-03	-3.43	-1.52945	-4.03e-01	ZKSCAN5	zinc finger with KRAB and SCAN domains 5
9054_at	6.24e-03	1.31e-03	-3.43	-1.53138	-8.57e-01	NFS1	NFS1 cysteine desulfurase
8864_at	6.24e-03	1.31e-03	3.43	-1.53161	6.50e-01	PER2	period circadian clock 2
100129361_at	6.26e-03	1.31e-03	-3.42	-1.53543	-4.93e-01	SMIM10L1	small integral membrane protein 10 like 1
10345_at	6.26e-03	1.31e-03	3.42	-1.53583	2.81	TRDN	triadin
7871_at	6.26e-03	1.31e-03	3.42	-1.53631	3.85e-01	SLMAP	sarcolemma associated protein
23016_at	6.26e-03	1.31e-03	3.42	-1.53663	3.44e-01	EXOSC7	exosome component 7
22837_at	6.26e-03	1.31e-03	3.42	-1.53689	7.05e-01	COBLL1	cordon-bleu WH2 repeat protein like 1
7024_at	6.29e-03	1.32e-03	-3.42	-1.54124	-4.60e-01	TFCP2	transcription factor CP2
7039_at	6.29e-03	1.32e-03	-3.42	-1.54135	-9.18e-01	TGFA	transforming growth factor alpha
1272_at	6.29e-03	1.32e-03	-3.42	-1.54243	-1.19	CNTN1	contactin 1
7468_at	6.29e-03	1.32e-03	-3.42	-1.54255	-5.11e-01	WHSC1	Wolf-Hirschhorn syndrome candidate 1
483_at	6.30e-03	1.32e-03	-3.42	-1.54369	-5.49e-01	ATP1B3	ATPase Na+/K+ transporting subunit beta 3
79887_at	6.33e-03	1.33e-03	3.42	-1.54864	1.05	PLBD1	phospholipase B domain containing 1
378_at	6.34e-03	1.33e-03	-3.42	-1.55011	-3.39e-01	ARF4	ADP ribosylation factor 4
4853_at	6.34e-03	1.33e-03	3.42	-1.55084	4.16e-01	NOTCH2	notch 2
6188_at	6.34e-03	1.33e-03	3.42	-1.55092	2.86e-01	RPS3	ribosomal protein S3
8204_at	6.34e-03	1.33e-03	-3.42	-1.55106	-7.86e-01	NRIP1	nuclear receptor interacting protein 1
11010_at	6.36e-03	1.34e-03	-3.42	-1.554	-8.85e-01	GLIPR1	GLI pathogenesis related 1
54809_at	6.40e-03	1.35e-03	-3.42	-1.56006	-9.99e-01	SAMD9	sterile alpha motif domain containing 9
85406_at	6.40e-03	1.35e-03	-3.42	-1.56053	-4.48e-01	DNAJC14	DnaJ heat shock protein family (Hsp40) member C14
90480_at	6.41e-03	1.35e-03	-3.42	-1.56198	-5.92e-01	GADD45GIP1	GADD45G interacting protein 1
128977_at	6.41e-03	1.35e-03	3.41	-1.56247	5.77e-01	C22orf39	chromosome 22 open reading frame 39
79953_at	6.42e-03	1.35e-03	-3.41	-1.5643	-9.69e-01	SYNDIG1	synapse differentiation inducing 1
10924_at	6.44e-03	1.36e-03	3.41	-1.56691	7.28e-01	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A
10691_at	6.46e-03	1.36e-03	-3.41	-1.56996	-5.21e-01	GMEB1	glucocorticoid modulatory element binding protein 1
4124_at	6.46e-03	1.36e-03	-3.41	-1.57009	-6.75e-01	MAN2A1	mannosidase alpha class 2A member 1
11168_at	6.47e-03	1.36e-03	3.41	-1.57214	6.36e-01	PSIP1	PC4 and SFRS1 interacting protein 1
26585_at	6.47e-03	1.37e-03	-3.41	-1.57315	-2.26	GREM1	gremlin 1, DAN family BMP antagonist
112487_at	6.48e-03	1.37e-03	-3.41	-1.57366	-5.35e-01	DTD2	D-tyrosyl-tRNA deacylase 2 (putative)
25818_at	6.48e-03	1.37e-03	-3.41	-1.57413	-2.18	KLK5	kallikrein related peptidase 5
3796_at	6.49e-03	1.37e-03	-3.41	-1.57585	-5.64e-01	KIF2A	kinesin family member 2A
93273_at	6.49e-03	1.37e-03	-3.41	-1.57612	-1.45	LEMD1	LEM domain containing 1
8742_at	6.49e-03	1.37e-03	3.41	-1.57623	7.36e-01	TNFSF12	tumor necrosis factor superfamily member 12
140258_at	6.50e-03	1.38e-03	3.41	-1.5791	1.89	KRTAP13-1	keratin associated protein 13-1
64132_at	6.51e-03	1.38e-03	-3.41	-1.58043	-4.93e-01	XYLT2	xylosyltransferase 2
169714_at	6.51e-03	1.38e-03	-3.41	-1.5806	-4.78e-01	QSOX2	quiescin sulfhydryl oxidase 2
3364_at	6.53e-03	1.38e-03	-3.41	-1.58314	-6.40e-01	HUS1	HUS1 checkpoint clamp component
9919_at	6.53e-03	1.38e-03	-3.41	-1.58393	-3.87e-01	SEC16A	SEC16 homolog A, endoplasmic reticulum export factor
5682_at	6.56e-03	1.39e-03	-3.41	-1.58878	-3.88e-01	PSMA1	proteasome subunit alpha 1
5603_at	6.57e-03	1.39e-03	3.40	-1.59001	1.04	MAPK13	mitogen-activated protein kinase 13
84916_at	6.59e-03	1.39e-03	-3.40	-1.59248	-7.03e-01	UTP4	UTP4, small subunit processome component
9728_at	6.59e-03	1.39e-03	3.40	-1.5926	9.04e-01	SECISBP2L	SECIS binding protein 2 like
4811_at	6.60e-03	1.40e-03	-3.40	-1.59515	-9.83e-01	NID1	nidogen 1
64756_at	6.60e-03	1.40e-03	3.40	-1.5956	5.25e-01	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1
91869_at	6.63e-03	1.40e-03	-3.40	-1.59923	-5.39e-01	RFT1	RFT1 homolog
10992_at	6.63e-03	1.41e-03	-3.40	-1.59989	-4.19e-01	SF3B2	splicing factor 3b subunit 2
1717_at	6.64e-03	1.41e-03	-3.40	-1.60114	-1.12	DHCR7	7-dehydrocholesterol reductase
8675_at	6.64e-03	1.41e-03	-3.40	-1.60247	-3.17e-01	STX16	syntaxin 16
29074_at	6.65e-03	1.41e-03	-3.40	-1.60392	-3.55e-01	MRPL18	mitochondrial ribosomal protein L18
399978_at	6.66e-03	1.41e-03	-3.40	-1.60463	-1.17		
8564_at	6.66e-03	1.42e-03	-3.40	-1.60603	-8.74e-01	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)
10200_at	6.67e-03	1.42e-03	-3.40	-1.60769	-6.18e-01	MPHOSPH6	M-phase phosphoprotein 6
63899_at	6.68e-03	1.42e-03	-3.40	-1.60817	-6.63e-01	NSUN3	NOP2/Sun RNA methyltransferase family member 3
1965_at	6.68e-03	1.42e-03	-3.40	-1.60948	-4.86e-01	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha
205251_at	6.69e-03	1.42e-03	3.40	-1.61088	9.39e-01	LINC00116	long intergenic non-protein coding RNA 116
2230_at	6.70e-03	1.42e-03	3.40	-1.61232	2.84e-01	FDX1	ferredoxin 1
4072_at	6.70e-03	1.42e-03	-3.40	-1.61246	-2.02	EPCAM	epithelial cell adhesion molecule
85415_at	6.72e-03	1.43e-03	-3.40	-1.61505	-1.54	RHPN2	rhophilin Rho GTPase binding protein 2
157922_at	6.74e-03	1.43e-03	3.39	-1.61829	2.22e-01	CAMSAP1	calmodulin regulated spectrin associated protein 1
56255_at	6.74e-03	1.43e-03	3.39	-1.61911	6.92e-01	TMX4	thioredoxin related transmembrane protein 4
55958_at	6.74e-03	1.44e-03	3.39	-1.61972	4.06e-01	KLHL9	kelch like family member 9
9352_at	6.74e-03	1.44e-03	3.39	-1.61989	3.07e-01	TXNL1	thioredoxin like 1
5499_at	6.75e-03	1.44e-03	-3.39	-1.62044	-8.39e-01	PPP1CA	protein phosphatase 1 catalytic subunit alpha
51149_at	6.76e-03	1.44e-03	3.39	-1.62266	1.45e-01	C5orf45	chromosome 5 open reading frame 45
26249_at	6.76e-03	1.44e-03	3.39	-1.62302	2.24e-01	KLHL3	kelch like family member 3
79905_at	6.76e-03	1.44e-03	-3.39	-1.62362	-4.73e-01	TMC7	transmembrane channel like 7
88_at	6.77e-03	1.44e-03	3.39	-1.62432	2.59	ACTN2	actinin alpha 2
63933_at	6.78e-03	1.45e-03	3.39	-1.6265	3.76e-01	MCUR1	mitochondrial calcium uniporter regulator 1
51296_at	6.78e-03	1.45e-03	-3.39	-1.62664	-1.03	SLC15A3	solute carrier family 15 member 3
874_at	6.80e-03	1.45e-03	3.39	-1.62951	1.35	CBR3	carbonyl reductase 3
523_at	6.82e-03	1.46e-03	-3.39	-1.63291	-6.13e-01	ATP6V1A	ATPase H+ transporting V1 subunit A
100129563_at	6.83e-03	1.46e-03	3.39	-1.63451	3.42e-01		
57801_at	6.84e-03	1.46e-03	-3.39	-1.63608	-9.79e-01	HES4	hes family bHLH transcription factor 4
646576_at	6.87e-03	1.47e-03	3.39	-1.64087	4.62e-01	HHIP-AS1	HHIP antisense RNA 1
152330_at	6.89e-03	1.47e-03	3.39	-1.64381	3.91e-01	CNTN4	contactin 4
654_at	6.89e-03	1.47e-03	3.39	-1.64407	5.28e-01	BMP6	bone morphogenetic protein 6
7694_at	6.90e-03	1.48e-03	3.38	-1.64541	8.32e-01	ZNF135	zinc finger protein 135
367_at	6.95e-03	1.49e-03	3.38	-1.65152	2.19e-01	AR	androgen receptor
1848_at	6.96e-03	1.49e-03	-3.38	-1.6541	-8.01e-01	DUSP6	dual specificity phosphatase 6
200539_at	6.97e-03	1.49e-03	3.38	-1.6547	2.56	ANKRD23	ankyrin repeat domain 23
57121_at	7.00e-03	1.50e-03	3.38	-1.65963	5.95e-01	LPAR5	lysophosphatidic acid receptor 5
55937_at	7.00e-03	1.50e-03	3.38	-1.65996	2.63e-01	APOM	apolipoprotein M
955_at	7.01e-03	1.50e-03	-3.38	-1.66118	-6.20e-01	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6 (putative)
28991_at	7.01e-03	1.50e-03	-3.38	-1.66208	-5.14e-01	COMMD5	COMM domain containing 5
4016_at	7.03e-03	1.51e-03	-3.38	-1.66418	-1.21	LOXL1	lysyl oxidase like 1
22872_at	7.03e-03	1.51e-03	-3.38	-1.66482	-3.09e-01	SEC31A	SEC31 homolog A, COPII coat complex component
3490_at	7.04e-03	1.51e-03	-3.38	-1.66671	-6.03e-01	IGFBP7	insulin like growth factor binding protein 7
55573_at	7.06e-03	1.51e-03	-3.38	-1.66862	-5.34e-01	CDV3	CDV3 homolog
63893_at	7.06e-03	1.51e-03	-3.38	-1.66913	-4.26e-01	UBE2O	ubiquitin conjugating enzyme E2 O
284612_at	7.06e-03	1.51e-03	3.38	-1.66984	1.46	SYPL2	synaptophysin like 2
10263_at	7.06e-03	1.52e-03	-3.38	-1.67017	-7.49e-01	CDK2AP2	cyclin dependent kinase 2 associated protein 2
8608_at	7.07e-03	1.52e-03	-3.38	-1.67124	-7.34e-01	RDH16	retinol dehydrogenase 16 (all-trans)
3301_at	7.07e-03	1.52e-03	-3.37	-1.67146	-5.57e-01	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
90550_at	7.07e-03	1.52e-03	-3.37	-1.67242	-5.66e-01	MCU	mitochondrial calcium uniporter
131474_at	7.09e-03	1.52e-03	3.37	-1.67449	4.68e-01	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4
10015_at	7.09e-03	1.52e-03	3.37	-1.67501	4.04e-01	PDCD6IP	programmed cell death 6 interacting protein
128308_at	7.10e-03	1.53e-03	-3.37	-1.67636	-3.61e-01	MRPL55	mitochondrial ribosomal protein L55
9258_at	7.10e-03	1.53e-03	-3.37	-1.67675	-1.33	MFHAS1	malignant fibrous histiocytoma amplified sequence 1
9957_at	7.12e-03	1.53e-03	3.37	-1.67946	9.71e-01	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1
55690_at	7.13e-03	1.53e-03	-3.37	-1.68113	-3.21e-01	PACS1	phosphofurin acidic cluster sorting protein 1
30846_at	7.13e-03	1.53e-03	-3.37	-1.68208	-6.44e-01	EHD2	EH domain containing 2
10495_at	7.13e-03	1.54e-03	-3.37	-1.6824	-4.38e-01	ENOX2	ecto-NOX disulfide-thiol exchanger 2
8111_at	7.14e-03	1.54e-03	-3.37	-1.68322	-5.07e-01	GPR68	G protein-coupled receptor 68
8481_at	7.15e-03	1.54e-03	3.37	-1.68502	4.31e-01	OFD1	OFD1, centriole and centriolar satellite protein
5265_at	7.18e-03	1.55e-03	-3.37	-1.68878	-1.92	SERPINA1	serpin family A member 1
148418_at	7.19e-03	1.55e-03	3.37	-1.6915	7.10e-01	SAMD13	sterile alpha motif domain containing 13
6892_at	7.19e-03	1.55e-03	-3.37	-1.69169	-5.27e-01	TAPBP	TAP binding protein (tapasin)
7168_at	7.19e-03	1.55e-03	-3.37	-1.69176	-1.21	TPM1	tropomyosin 1 (alpha)
1472_at	7.20e-03	1.55e-03	-3.37	-1.69266	-8.84e-01	CST4	cystatin S
9581_at	7.21e-03	1.56e-03	3.37	-1.6946	6.40e-01	PREPL	prolyl endopeptidase-like
9459_at	7.23e-03	1.56e-03	3.37	-1.69777	8.57e-01	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6
3727_at	7.24e-03	1.56e-03	3.36	-1.69866	4.17e-01	JUND	JunD proto-oncogene, AP-1 transcription factor subunit
23300_at	7.24e-03	1.56e-03	3.36	-1.69951	3.13e-01	ATMIN	ATM interactor
100131827_at	7.25e-03	1.56e-03	3.36	-1.70001	6.36e-01	ZNF717	zinc finger protein 717
51700_at	7.25e-03	1.56e-03	-3.36	-1.70028	-9.43e-01	CYB5R2	cytochrome b5 reductase 2
6727_at	7.25e-03	1.57e-03	3.36	-1.70047	2.15e-01	SRP14	signal recognition particle 14
23243_at	7.27e-03	1.57e-03	3.36	-1.70412	4.43e-01	ANKRD28	ankyrin repeat domain 28
84529_at	7.30e-03	1.58e-03	3.36	-1.70756	3.59e-01	C15orf41	chromosome 15 open reading frame 41
5500_at	7.31e-03	1.58e-03	3.36	-1.70892	4.29e-01	PPP1CB	protein phosphatase 1 catalytic subunit beta
4931_at	7.33e-03	1.58e-03	-3.36	-1.71159	-2.88e-01	NVL	nuclear VCP-like
6809_at	7.35e-03	1.59e-03	-3.36	-1.71442	-6.01e-01	STX3	syntaxin 3
2627_at	7.35e-03	1.59e-03	-3.36	-1.71477	-1.44	GATA6	GATA binding protein 6
55329_at	7.35e-03	1.59e-03	3.36	-1.71548	8.88e-01	MNS1	meiosis specific nuclear structural 1
57584_at	7.35e-03	1.59e-03	-3.36	-1.71548	-8.65e-01	ARHGAP21	Rho GTPase activating protein 21
129303_at	7.35e-03	1.59e-03	3.36	-1.7157	5.66e-01	TMEM150A	transmembrane protein 150A
51360_at	7.36e-03	1.59e-03	-3.36	-1.71705	-4.03e-01	MBTPS2	membrane bound transcription factor peptidase, site 2
993_at	7.38e-03	1.60e-03	-3.36	-1.71979	-4.94e-01	CDC25A	cell division cycle 25A
81618_at	7.38e-03	1.60e-03	-3.36	-1.72044	-8.88e-01	ITM2C	integral membrane protein 2C
22884_at	7.40e-03	1.60e-03	3.36	-1.72294	3.87e-01	WDR37	WD repeat domain 37
27074_at	7.40e-03	1.60e-03	-3.36	-1.72373	-1.52	LAMP3	lysosomal associated membrane protein 3
1718_at	7.42e-03	1.61e-03	3.35	-1.72659	9.10e-01	DHCR24	24-dehydrocholesterol reductase
84707_at	7.43e-03	1.61e-03	3.35	-1.72796	1.74	BEX2	brain expressed X-linked 2
8799_at	7.43e-03	1.61e-03	3.35	-1.72831	3.54e-01	PEX11B	peroxisomal biogenesis factor 11 beta
64397_at	7.44e-03	1.62e-03	3.35	-1.73016	8.89e-01	ZNF106	zinc finger protein 106
7328_at	7.45e-03	1.62e-03	-3.35	-1.73093	-5.37e-01	UBE2H	ubiquitin conjugating enzyme E2 H
23404_at	7.45e-03	1.62e-03	-3.35	-1.73162	-8.52e-01	EXOSC2	exosome component 2
54919_at	7.45e-03	1.62e-03	-3.35	-1.73176	-5.08e-01	DNAAF5	dynein axonemal assembly factor 5
153768_at	7.45e-03	1.62e-03	-3.35	-1.732	-8.84e-01	PRELID2	PRELI domain containing 2
392617_at	7.45e-03	1.62e-03	-3.35	-1.73251	-4.11e-01	ELFN1	extracellular leucine rich repeat and fibronectin type III domain containing 1
64784_at	7.45e-03	1.62e-03	3.35	-1.73254	4.03e-01	CRTC3	CREB regulated transcription coactivator 3
3297_at	7.45e-03	1.62e-03	-3.35	-1.73258	-3.30e-01	HSF1	heat shock transcription factor 1
26056_at	7.47e-03	1.62e-03	-3.35	-1.73517	-3.95e-01	RAB11FIP5	RAB11 family interacting protein 5
54888_at	7.49e-03	1.63e-03	-3.35	-1.7376	-6.12e-01	NSUN2	NOP2/Sun RNA methyltransferase family member 2
10217_at	7.50e-03	1.63e-03	3.35	-1.73899	5.93e-01	CTDSPL	CTD small phosphatase like
159_at	7.53e-03	1.64e-03	-3.35	-1.74363	-4.76e-01	ADSS	adenylosuccinate synthase
5797_at	7.56e-03	1.64e-03	3.35	-1.74695	7.53e-01	PTPRM	protein tyrosine phosphatase, receptor type M
3384_at	7.58e-03	1.65e-03	3.35	-1.75056	1.13	ICAM2	intercellular adhesion molecule 2
10159_at	7.59e-03	1.65e-03	-3.35	-1.75173	-1.96e-01	ATP6AP2	ATPase H+ transporting accessory protein 2
64651_at	7.59e-03	1.65e-03	3.35	-1.75176	1.08	CSRNP1	cysteine and serine rich nuclear protein 1
145864_at	7.63e-03	1.66e-03	-3.34	-1.75726	-7.61e-01	HAPLN3	hyaluronan and proteoglycan link protein 3
25827_at	7.64e-03	1.67e-03	-3.34	-1.75845	-7.68e-01	FBXL2	F-box and leucine rich repeat protein 2
4151_at	7.65e-03	1.67e-03	3.34	-1.75954	3.62	MB	myoglobin
221002_at	7.66e-03	1.67e-03	-3.34	-1.76091	-9.11e-01	RASGEF1A	RasGEF domain family member 1A
9441_at	7.66e-03	1.67e-03	-3.34	-1.76109	-1.47e-01	MED26	mediator complex subunit 26
79148_at	7.67e-03	1.67e-03	-3.34	-1.7631	-8.88e-01	MMP28	matrix metallopeptidase 28
283208_at	7.68e-03	1.68e-03	-3.34	-1.76411	-9.10e-01	P4HA3	prolyl 4-hydroxylase subunit alpha 3
2585_at	7.68e-03	1.68e-03	-3.34	-1.76501	-6.11e-01	GALK2	galactokinase 2
58_at	7.73e-03	1.69e-03	3.34	-1.77155	4.02	ACTA1	actin, alpha 1, skeletal muscle
5424_at	7.75e-03	1.69e-03	-3.34	-1.77407	-7.03e-01	POLD1	DAN polymerase delta 1, catalytic subunit
286077_at	7.77e-03	1.70e-03	-3.34	-1.77609	-4.59e-01	FAM83H	family with sequence similarity 83 member H
23118_at	7.77e-03	1.70e-03	-3.34	-1.77651	-4.12e-01	TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2
92840_at	7.78e-03	1.70e-03	3.34	-1.77789	5.47e-01	REEP6	receptor accessory protein 6
203074_at	7.79e-03	1.70e-03	3.33	-1.7797	2.14e-01	PRSS55	protease, serine 55
8427_at	7.80e-03	1.71e-03	-3.33	-1.78108	-3.98e-01	ZNF282	zinc finger protein 282
65997_at	7.82e-03	1.71e-03	-3.33	-1.78402	-1.27	RASL11B	RAS like family 11 member B
10421_at	7.83e-03	1.71e-03	-3.33	-1.78547	-3.90e-01	CD2BP2	CD2 cytoplasmic tail binding protein 2
9542_at	7.85e-03	1.72e-03	3.33	-1.78788	1.23e-01	NRG2	neuregulin 2
100128822_at	7.85e-03	1.72e-03	3.33	-1.788	9.71e-01	LINC01003	long intergenic non-protein coding RNA 1003
84189_at	7.85e-03	1.72e-03	-3.33	-1.7881	-2.00	SLITRK6	SLIT and NTRK like family member 6
10216_at	7.86e-03	1.72e-03	3.33	-1.78922	1.10	PRG4	proteoglycan 4
348094_at	7.87e-03	1.73e-03	3.33	-1.79162	7.22e-01	ANKDD1A	ankyrin repeat and death domain containing 1A
284001_at	7.88e-03	1.73e-03	3.33	-1.79273	6.79e-02	CCDC57	coiled-coil domain containing 57
51804_at	7.88e-03	1.73e-03	-3.33	-1.79287	-5.48e-01	SIX4	SIX homeobox 4
9766_at	7.88e-03	1.73e-03	-3.33	-1.79292	-3.97e-01	SUSD6	sushi domain containing 6
8971_at	7.89e-03	1.73e-03	-3.33	-1.79392	-7.47e-01	H1FX	H1 histone family member X
10089_at	7.90e-03	1.73e-03	3.33	-1.79543	1.13	KCNK7	potassium two pore domain channel subfamily K member 7
25874_at	7.90e-03	1.73e-03	3.33	-1.79549	4.26e-01	MPC2	mitochondrial pyruvate carrier 2
4439_at	7.91e-03	1.74e-03	-3.33	-1.79715	-5.74e-01	MSH5	mutS homolog 5
2583_at	7.91e-03	1.74e-03	-3.33	-1.79744	-3.39e-01	B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1
1616_at	7.91e-03	1.74e-03	-3.33	-1.79801	-5.33e-01	DAXX	death domain associated protein
7048_at	7.91e-03	1.74e-03	3.33	-1.79853	7.20e-01	TGFBR2	transforming growth factor beta receptor 2
3984_at	7.92e-03	1.74e-03	-3.33	-1.7997	-2.41e-01	LIMK1	LIM domain kinase 1
89874_at	7.94e-03	1.74e-03	3.33	-1.80171	3.40e-01	SLC25A21	solute carrier family 25 member 21
56984_at	7.94e-03	1.75e-03	3.33	-1.80242	2.80e-01	PSMG2	proteasome assembly chaperone 2
1892_at	7.95e-03	1.75e-03	3.33	-1.80404	3.45e-01	ECHS1	enoyl-CoA hydratase, short chain 1
2766_at	7.96e-03	1.75e-03	3.33	-1.80511	1.24	GMPR	guanosine monophosphate reductase
