ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
41226_at	6.18e-04	1.08e-04	4.1462049	0.855939	0.62829444	DUSP3	dual specificity phosphatase 3
34235_at	6.18e-04	1.08e-04	4.1460879	0.855563	0.81132795	ADGRF5	adhesion G protein-coupled receptor F5
32329_at	6.18e-04	1.08e-04	4.1459357	0.855074	0.58471636	LOC100509764///KRT86	uncharacterized LOC100509764///keratin 86
39240_at	6.19e-04	1.08e-04	4.1455265	0.853759	1.25109142	NRXN1	neurexin 1
121_at	6.20e-04	1.08e-04	4.1449301	0.851842	0.57634882	PAX8	paired box 8
35173_at	6.23e-04	1.09e-04	4.1430452	0.845786	1.01367616	PNPLA4	patatin like phospholipase domain containing 4
944_s_at	6.24e-04	1.09e-04	-4.1425216	0.844104	-0.83312053	PPFIA1	PTPRF interacting protein alpha 1
33581_at	6.24e-04	1.09e-04	4.1423415	0.843525	0.70206727	RBMS3	RNA binding motif single stranded interacting protein 3
977_s_at	6.25e-04	1.09e-04	-4.1418462	0.841934	-2.02625231	CDH1	cadherin 1
34651_at	6.30e-04	1.10e-04	-4.1395689	0.83462	-0.55188778	COMT	catechol-O-methyltransferase
41175_at	6.30e-04	1.10e-04	-4.1394959	0.834386	-0.73233288	CBFB	core-binding factor beta subunit
34463_at	6.30e-04	1.11e-04	4.1390728	0.833027	0.4860683	DNASE1	deoxyribonuclease 1
34229_s_at	6.31e-04	1.11e-04	4.1385511	0.831352	1.07209818	SLC35A2	solute carrier family 35 member A2
499_at	6.32e-04	1.11e-04	-4.1377751	0.828861	-1.01209058	MAD1L1	MAD1 mitotic arrest deficient like 1
41601_at	6.34e-04	1.11e-04	-4.1369958	0.826359	-0.91652761	ADAM17	ADAM metallopeptidase domain 17
33192_g_at	6.34e-04	1.11e-04	4.1366385	0.825212	0.61178143	SLF2	SMC5-SMC6 complex localization factor 2
35814_at	6.40e-04	1.13e-04	-4.1336998	0.815781	-0.58307176	EIF3M	eukaryotic translation initiation factor 3 subunit M
41633_at	6.47e-04	1.14e-04	-4.1302941	0.804856	-0.46432916	SENP3	SUMO1/sentrin/SMT3 specific peptidase 3
35673_at	6.48e-04	1.14e-04	-4.1299956	0.803898	-1.16788606	ARHGEF5	Rho guanine nucleotide exchange factor 5
1804_at	6.48e-04	1.14e-04	4.1299235	0.803667	0.7875435	KLK3	kallikrein related peptidase 3
38170_at	6.48e-04	1.14e-04	4.1298555	0.803449	1.08326023	VPS13A	vacuolar protein sorting 13 homolog A
41432_at	6.51e-04	1.15e-04	4.1282079	0.798166	0.75982848	RPS6KA5	ribosomal protein S6 kinase A5
39546_s_at	6.52e-04	1.15e-04	4.1275139	0.795941	0.71078872	NOL7	nucleolar protein 7
37858_at	6.54e-04	1.15e-04	4.1267207	0.793398	0.6110675	COLQ	collagen like tail subunit of asymmetric acetylcholinesterase
708_at	6.54e-04	1.15e-04	4.1262062	0.791749	1.26574447	PTH	parathyroid hormone
1644_at	6.59e-04	1.16e-04	-4.1239351	0.78447	-0.49723223	EIF3I	eukaryotic translation initiation factor 3 subunit I
38472_at	6.59e-04	1.16e-04	-4.1238548	0.784212	-0.49792617	EFR3A	EFR3 homolog A
41488_at	6.59e-04	1.16e-04	4.1236097	0.783427	0.65967489	LYRM1	LYR motif containing 1
41174_at	6.59e-04	1.17e-04	4.1234912	0.783047	0.56048394	RGPD6///RGPD8///RGPD3///RGPD4///RGPD5///GCC2	RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5///GRIP and coiled-coil domain containing 2
1494_f_at	6.61e-04	1.17e-04	4.1228036	0.780844	0.57565024	CYP2A6	cytochrome P450 family 2 subfamily A member 6
33709_at	6.61e-04	1.17e-04	4.1224885	0.779835	0.96244942	PDE9A	phosphodiesterase 9A
35252_at	6.61e-04	1.17e-04	4.1222808	0.779169	0.63177354	C2CD5	C2 calcium dependent domain containing 5
38370_at	6.61e-04	1.17e-04	-4.1220385	0.778393	-1.54161586	TIAM1	T-cell lymphoma invasion and metastasis 1
35871_s_at	6.62e-04	1.17e-04	4.1216903	0.777277	1.4625881	SLC4A4	solute carrier family 4 member 4
1605_g_at	6.62e-04	1.17e-04	4.1214559	0.776526	0.92837212	EPHA5	EPH receptor A5
41457_at	6.66e-04	1.18e-04	4.1193967	0.769931	0.67609566	FAM179B	family with sequence similarity 179 member B
35825_s_at	6.67e-04	1.18e-04	4.1190685	0.76888	1.41632651	ZBTB18	zinc finger and BTB domain containing 18
34362_at	6.69e-04	1.19e-04	4.117989	0.765423	1.36298376	SLC2A5	solute carrier family 2 member 5
34049_at	6.78e-04	1.20e-04	4.1139435	0.752473	1.31196598		
33790_at	6.79e-04	1.21e-04	4.1133545	0.750588	1.57224539	CCL15-CCL14///CCL14	CCL15-CCL14 readthrough (NMD candidate)///C-C motif chemokine ligand 14
39789_at	6.79e-04	1.21e-04	4.1133518	0.750579	3.2226004	SLN	sarcolipin
33525_at	6.81e-04	1.21e-04	4.1123371	0.747333	1.31281727	NPY2R	neuropeptide Y receptor Y2
39379_at	6.82e-04	1.21e-04	-4.1114402	0.744463	-0.48563485	DESI2	desumoylating isopeptidase 2
33812_at	6.83e-04	1.22e-04	-4.1110298	0.74315	-0.85821005	ADAM19	ADAM metallopeptidase domain 19
35858_at	6.85e-04	1.22e-04	4.1100182	0.739915	0.70047186	LOC100289561	uncharacterized LOC100289561
37254_at	6.86e-04	1.22e-04	-4.1095923	0.738552	-0.47694125	ZNF133	zinc finger protein 133
37531_at	6.86e-04	1.22e-04	4.1094878	0.738218	0.91845521	TBC1D5	TBC1 domain family member 5
33131_at	6.87e-04	1.23e-04	-4.1085943	0.735361	-1.16325949	SOX4	SRY-box 4
38064_at	6.88e-04	1.23e-04	-4.1080868	0.733738	-0.53192105	MVP	major vault protein
37595_at	6.88e-04	1.23e-04	4.1080726	0.733692	1.23701088	FRRS1L	ferric chelate reductase 1 like
40614_at	6.88e-04	1.23e-04	-4.1076475	0.732333	-1.16757977	SHB	SH2 domain containing adaptor protein B
32128_at	6.88e-04	1.23e-04	-4.1075432	0.732	-2.04226647	CCL18	C-C motif chemokine ligand 18
36682_at	6.88e-04	1.23e-04	4.1074813	0.731801	0.81421994	PCM1	pericentriolar material 1
38808_at	6.89e-04	1.23e-04	-4.1070582	0.730449	-0.72183693	ADRM1	adhesion regulating molecule 1
1536_at	6.90e-04	1.23e-04	-4.1065801	0.72892	-1.29939895	CDC6	cell division cycle 6
1757_i_at	6.93e-04	1.24e-04	4.1052748	0.724747	1.59815382	CYP3A7-CYP3A51P///CYP3A7	CYP3A7-CYP3A51P readthrough///cytochrome P450 family 3 subfamily A member 7
35527_at	6.97e-04	1.25e-04	4.1033081	0.718462	0.90092002	CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1
31502_at	6.99e-04	1.25e-04	-4.1023973	0.715551	-1.01030367	PKP1	plakophilin 1
32120_at	7.00e-04	1.25e-04	-4.1018761	0.713886	-1.31672959	SPAG5	sperm associated antigen 5
32307_s_at	7.01e-04	1.26e-04	-4.1012339	0.711834	-1.28587211	COL1A2	collagen type I alpha 2 chain
38103_at	7.03e-04	1.26e-04	4.1004411	0.709301	0.64358105	GIGYF2	GRB10 interacting GYF protein 2
884_at	7.03e-04	1.26e-04	-4.1000397	0.708019	-0.71738419	ITGA3	integrin subunit alpha 3
38686_at	7.04e-04	1.26e-04	-4.099618	0.706672	-0.4155433	ATP6V0D1	ATPase H+ transporting V0 subunit d1
36534_at	7.04e-04	1.26e-04	4.099562	0.706493	0.9982547	DIXDC1	DIX domain containing 1
1075_f_at	7.04e-04	1.26e-04	4.0991743	0.705255	1.11305442	IFNA16	interferon alpha 16
31455_r_at	7.06e-04	1.27e-04	4.0983941	0.702763	1.6371128		
39291_at	7.06e-04	1.27e-04	4.0980178	0.701562	1.01620831	PHKA1	phosphorylase kinase regulatory subunit alpha 1
31841_at	7.08e-04	1.27e-04	4.0974201	0.699653	1.34260687	CTNNA2	catenin alpha 2
32064_at	7.12e-04	1.28e-04	-4.095599	0.693839	-0.82276256	MED1	mediator complex subunit 1
564_at	7.12e-04	1.28e-04	4.0953748	0.693123	0.56676166	GNA11	G protein subunit alpha 11
1997_s_at	7.15e-04	1.29e-04	-4.0937169	0.687831	-1.7461194	BAX	BCL2 associated X, apoptosis regulator
38999_s_at	7.15e-04	1.29e-04	-4.0937093	0.687807	-0.6272085	NMT1	N-myristoyltransferase 1
39427_at	7.15e-04	1.29e-04	4.0936292	0.687552	0.69138223	UQCRB	ubiquinol-cytochrome c reductase binding protein
40770_f_at	7.15e-04	1.29e-04	4.0935726	0.687371	0.64308878	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
36203_at	7.16e-04	1.29e-04	-4.0929344	0.685334	-1.122779	ODC1	ornithine decarboxylase 1
34487_at	7.17e-04	1.29e-04	4.0924951	0.683932	0.69244424	ATXN3	ataxin 3
32925_at	7.17e-04	1.29e-04	4.0923062	0.68333	0.66541867	MATN4	matrilin 4
34266_at	7.17e-04	1.29e-04	4.0921671	0.682886	1.39438171	LEPROT///LEPR	leptin receptor overlapping transcript///leptin receptor
36337_at	7.19e-04	1.30e-04	4.0912522	0.679967	0.75059336	SBNO2	strawberry notch homolog 2
38416_at	7.23e-04	1.31e-04	-4.0893212	0.673807	-0.7791777	CCT6A	chaperonin containing TCP1 subunit 6A
38978_at	7.24e-04	1.31e-04	-4.0888713	0.672372	-1.17929007	PAIP1	poly(A) binding protein interacting protein 1
39995_s_at	7.29e-04	1.32e-04	4.0868701	0.66599	0.6083343	WWOX	WW domain containing oxidoreductase
1510_g_at	7.33e-04	1.33e-04	4.0851577	0.660531	0.97487943	MMP16	matrix metallopeptidase 16
31597_r_at	7.35e-04	1.33e-04	-4.0842124	0.657517	-1.14706743	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1
37433_at	7.39e-04	1.34e-04	4.0822703	0.651328	0.69679718	PIAS2	protein inhibitor of activated STAT 2
35010_at	7.39e-04	1.34e-04	4.0820973	0.650777	0.6823751	HCG8///ZNRD1ASP	HLA complex group 8///zinc ribbon domain containing 1 antisense, pseudogene
38328_at	7.41e-04	1.34e-04	-4.0811808	0.647856	-0.98554858	SLC25A13	solute carrier family 25 member 13
41279_f_at	7.45e-04	1.35e-04	4.0794988	0.642498	0.70976013	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1
39990_at	7.47e-04	1.36e-04	4.0785801	0.639572	1.05117174	ISL1	ISL LIM homeobox 1
1346_at	7.47e-04	1.36e-04	4.0784176	0.639055	0.85277226	MT3	metallothionein 3
37465_at	7.48e-04	1.36e-04	4.0778741	0.637323	0.66358784	TPPP	tubulin polymerization promoting protein
40776_at	7.53e-04	1.37e-04	4.0759141	0.631083	2.93377962	DES	desmin
660_at	7.55e-04	1.37e-04	-4.0747543	0.62739	-1.67180097	CYP24A1	cytochrome P450 family 24 subfamily A member 1
33875_at	7.55e-04	1.37e-04	-4.0747003	0.627218	-0.66221927	ATP6V0E1	ATPase H+ transporting V0 subunit e1
1712_s_at	7.56e-04	1.38e-04	-4.0742398	0.625752	-1.06524444	MAP2K4	mitogen-activated protein kinase kinase 4
37396_at	7.59e-04	1.38e-04	4.0729267	0.621573	0.70084735	RFXANK	regulatory factor X associated ankyrin containing protein
37897_s_at	7.61e-04	1.39e-04	4.0719924	0.6186	2.02189433	TFF3	trefoil factor 3
38502_at	7.63e-04	1.39e-04	4.0712724	0.616309	1.29088092	NUDT13	nudix hydrolase 13
34847_s_at	7.63e-04	1.39e-04	4.0707976	0.614799	1.15912077	CAMK2B	calcium/calmodulin dependent protein kinase II beta
35198_at	7.65e-04	1.39e-04	4.0701423	0.612714	0.6779475	TMEM159	transmembrane protein 159
33978_at	7.65e-04	1.40e-04	4.0697639	0.61151	1.38259599	ABCB4	ATP binding cassette subfamily B member 4
37984_s_at	7.65e-04	1.40e-04	-4.0696683	0.611206	-0.86368213	ARF6	ADP ribosylation factor 6
37979_at	7.70e-04	1.41e-04	-4.0677075	0.604969	-1.00072446	YAP1	Yes associated protein 1
39062_at	7.76e-04	1.42e-04	-4.0651264	0.596762	-0.74342911	CTSA	cathepsin A
41334_r_at	7.76e-04	1.42e-04	-4.0650009	0.596363	-1.03825142	MTDH	metadherin
37484_at	7.76e-04	1.42e-04	-4.0648619	0.595921	-1.03950008	ITGA1	integrin subunit alpha 1
36564_at	7.77e-04	1.42e-04	-4.0646317	0.59519	-0.58556752	RNF19B	ring finger protein 19B
36520_at	7.77e-04	1.42e-04	-4.0643632	0.594336	-1.18372919	RRP12	ribosomal RNA processing 12 homolog
104_at	7.80e-04	1.43e-04	4.0632517	0.590803	0.60864408	POU6F1	POU class 6 homeobox 1
2074_at	7.80e-04	1.43e-04	4.0628982	0.58968	0.91945102	GJA5	gap junction protein alpha 5
35534_at	7.81e-04	1.43e-04	4.0625439	0.588554	0.66645701	GPRIN2	G protein regulated inducer of neurite outgrowth 2
37131_at	7.86e-04	1.44e-04	-4.0605476	0.582211	-2.02422725	KLK8	kallikrein related peptidase 8
41778_at	7.86e-04	1.44e-04	-4.060208	0.581132	-0.90976492	SLC1A5	solute carrier family 1 member 5
37982_at	7.87e-04	1.44e-04	4.0598032	0.579846	0.76718189	ECI1	enoyl-CoA delta isomerase 1
1405_i_at	7.87e-04	1.44e-04	-4.0596153	0.579249	-1.67253381	CCL5	C-C motif chemokine ligand 5
37466_at	7.90e-04	1.45e-04	-4.0583802	0.575326	-0.81762359	RAB29	RAB29, member RAS oncogene family
39852_at	7.91e-04	1.45e-04	4.0579228	0.573873	0.85824049	SPG20	spastic paraplegia 20 (Troyer syndrome)
40990_at	7.96e-04	1.46e-04	-4.0560732	0.568	-0.8477774	TSPAN5	tetraspanin 5
33881_at	7.98e-04	1.47e-04	4.0550827	0.564855	0.64340322	ACSL3	acyl-CoA synthetase long-chain family member 3
31704_at	8.01e-04	1.47e-04	4.0538259	0.560866	0.75047409	DNASE1L2	deoxyribonuclease 1 like 2
36689_at	8.01e-04	1.47e-04	4.0534753	0.559753	0.98377804	OSBPL1A	oxysterol binding protein like 1A
1210_s_at	8.02e-04	1.48e-04	4.0530385	0.558366	0.63061531	TNFRSF25	TNF receptor superfamily member 25
31398_at	8.02e-04	1.48e-04	4.0530318	0.558345	1.22856279	ABCB11	ATP binding cassette subfamily B member 11
39264_at	8.04e-04	1.48e-04	-4.0519449	0.554896	-0.97790512	OAS2	2'-5'-oligoadenylate synthetase 2
35517_at	8.04e-04	1.48e-04	4.0518611	0.55463	0.97722299	CD4	CD4 molecule
41823_at	8.05e-04	1.48e-04	-4.0515007	0.553486	-0.69620935	STAU1	staufen double-stranded RNA binding protein 1
31701_r_at	8.07e-04	1.49e-04	4.0504745	0.55023	0.55158717	HAB1	B1 for mucin
39940_at	8.09e-04	1.49e-04	4.0499153	0.548456	0.7439309	SBSPON	somatomedin B and thrombospondin type 1 domain containing
528_at	8.09e-04	1.49e-04	4.0497175	0.547829	1.42427321	HSPB3	heat shock protein family B (small) member 3
32994_at	8.09e-04	1.50e-04	4.0493581	0.546689	1.32793023	ASB4	ankyrin repeat and SOCS box containing 4
401_s_at	8.11e-04	1.50e-04	4.0487553	0.544777	0.59349061	HLF	HLF, PAR bZIP transcription factor
444_g_at	8.11e-04	1.50e-04	4.048692	0.544576	0.6236434	HOXD4	homeobox D4
41555_at	8.12e-04	1.50e-04	4.0478576	0.541929	0.72901004	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1
39933_at	8.13e-04	1.50e-04	-4.0474609	0.540671	-1.03746231	DUSP7	dual specificity phosphatase 7
32814_at	8.13e-04	1.50e-04	-4.0474191	0.540539	-1.46584206	IFIT1	interferon induced protein with tetratricopeptide repeats 1
2034_s_at	8.13e-04	1.51e-04	4.0472475	0.539994	0.77253822	CDKN1B	cyclin dependent kinase inhibitor 1B
36471_f_at	8.16e-04	1.51e-04	4.0460878	0.536317	1.11275687	DTNA	dystrobrevin alpha
34265_at	8.16e-04	1.51e-04	-4.0458879	0.535683	-1.25454762	SCG5	secretogranin V
33313_g_at	8.16e-04	1.51e-04	4.0458845	0.535673	1.35724875	LOC102724652///CRYAA	alpha-crystallin A chain///crystallin alpha A
1600_at	8.16e-04	1.51e-04	4.0457807	0.535344	1.15325417	TXK	TXK tyrosine kinase
36227_at	8.18e-04	1.52e-04	-4.0447823	0.532178	-1.00473939	IL7R	interleukin 7 receptor
36539_at	8.19e-04	1.52e-04	4.0443467	0.530797	1.14827758	GUSBP11	glucuronidase, beta pseudogene 11
40587_s_at	8.19e-04	1.52e-04	-4.0441428	0.530151	-0.60787805	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1
1759_f_at	8.19e-04	1.52e-04	4.0438754	0.529303	0.83897403	CYP3A7-CYP3A51P///CYP3A7	CYP3A7-CYP3A51P readthrough///cytochrome P450 family 3 subfamily A member 7
39758_f_at	8.19e-04	1.52e-04	-4.04381	0.529096	-0.59541275	LAMP1	lysosomal associated membrane protein 1
35338_at	8.19e-04	1.52e-04	-4.0435521	0.528279	-0.80073473	FURIN	furin, paired basic amino acid cleaving enzyme
41472_at	8.19e-04	1.52e-04	-4.0435253	0.528194	-1.29576043	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G
40982_at	8.21e-04	1.53e-04	-4.0429319	0.526313	-1.06067858	TSR1	TSR1, ribosome maturation factor
35800_at	8.26e-04	1.54e-04	-4.0410297	0.520285	-0.58301172	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
40506_s_at	8.27e-04	1.54e-04	4.0405636	0.518808	0.75275483	LOC100996696///PABPC4	polyadenylate-binding protein 4 pseudogene///poly(A) binding protein cytoplasmic 4
37785_at	8.27e-04	1.54e-04	4.0402291	0.517748	0.89760427	RND1	Rho family GTPase 1
33694_at	8.27e-04	1.54e-04	4.0400242	0.517099	1.00338419	PGM5	phosphoglucomutase 5
37501_at	8.29e-04	1.55e-04	-4.0393484	0.514959	-0.7540731	NKRF	NFKB repressing factor
40747_at	8.29e-04	1.55e-04	4.0393169	0.514859	1.23793517	AKAP6	A-kinase anchoring protein 6
41013_at	8.30e-04	1.55e-04	4.0387141	0.512949	0.73871408	VSTM4	V-set and transmembrane domain containing 4
38389_at	8.30e-04	1.55e-04	-4.0384767	0.512197	-1.3027398	OAS1	2'-5'-oligoadenylate synthetase 1
33537_at	8.31e-04	1.55e-04	4.0381009	0.511007	0.82076721	KRT32	keratin 32
1927_s_at	8.36e-04	1.56e-04	4.0362888	0.505269	0.91771907	ACVRL1	activin A receptor like type 1
32806_at	8.41e-04	1.57e-04	-4.034038	0.498143	-0.88973868	TSPO	translocator protein
1649_at	8.41e-04	1.57e-04	-4.0338748	0.497627	-0.69570271	SMOX	spermine oxidase
37029_at	8.41e-04	1.57e-04	4.0338637	0.497591	0.76780558	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit
1900_at	8.42e-04	1.58e-04	4.0334077	0.496148	1.33430511	RB1	RB transcriptional corepressor 1
225_at	8.43e-04	1.58e-04	4.032965	0.494747	0.63132007	GNB3	G protein subunit beta 3
34251_at	8.43e-04	1.58e-04	4.0327442	0.494048	1.1925934	HOXB5	homeobox B5
35892_at	8.45e-04	1.58e-04	4.0320944	0.491991	1.09057688	CR1	complement component 3b/4b receptor 1 (Knops blood group)
1862_at	8.47e-04	1.59e-04	4.0313115	0.489514	0.87779557	ATM	ATM serine/threonine kinase
35695_at	8.47e-04	1.59e-04	-4.0312702	0.489384	-0.85931963	LYST	lysosomal trafficking regulator
32923_r_at	8.47e-04	1.59e-04	4.0309905	0.488499	0.43881357	SYN1	synapsin I
2057_g_at	8.47e-04	1.59e-04	4.0306269	0.487348	0.82175347	FGFR1	fibroblast growth factor receptor 1
36169_at	8.47e-04	1.59e-04	4.0305598	0.487136	0.72222317	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1
31746_at	8.49e-04	1.59e-04	4.0300628	0.485563	1.41103379	POM121L2	POM121 transmembrane nucleoporin like 2
40861_at	8.49e-04	1.60e-04	-4.0297318	0.484517	-0.65876531	MORF4L2	mortality factor 4 like 2
31896_at	8.52e-04	1.60e-04	4.0284632	0.480504	0.36942674	NBAS	neuroblastoma amplified sequence
31739_at	8.52e-04	1.60e-04	4.0283045	0.480002	0.89744327		
38556_at	8.54e-04	1.61e-04	-4.0275186	0.477516	-1.02941653	PMS2CL///PMS2	PMS2 C-terminal like pseudogene///PMS1 homolog 2, mismatch repair system component
34745_at	8.55e-04	1.61e-04	4.0270393	0.476	0.53553278	RAPGEF2	Rap guanine nucleotide exchange factor 2
40576_f_at	8.56e-04	1.61e-04	4.0268473	0.475393	0.7867773	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
38326_at	8.57e-04	1.62e-04	4.0259769	0.472641	2.10209036	G0S2	G0/G1 switch 2
33222_at	8.57e-04	1.62e-04	4.025956	0.472575	1.13077822	FZD7	frizzled class receptor 7
37852_at	8.59e-04	1.62e-04	4.0253257	0.470582	1.1374323	MAPK10	mitogen-activated protein kinase 10
31663_at	8.61e-04	1.63e-04	4.0243043	0.467353	0.86136147	HGC6.3	uncharacterized LOC100128124
40326_at	8.66e-04	1.64e-04	4.0225735	0.461883	1.06409096	CBLN1	cerebellin 1 precursor
31496_g_at	8.66e-04	1.64e-04	-4.0224131	0.461376	-1.28466505	XCL2///XCL1	X-C motif chemokine ligand 2///X-C motif chemokine ligand 1
1537_at	8.67e-04	1.64e-04	-4.0220859	0.460342	-1.32195592	EGFR	epidermal growth factor receptor
36746_s_at	8.68e-04	1.64e-04	4.0214663	0.458384	1.15230641	CALCR	calcitonin receptor
41744_at	8.68e-04	1.64e-04	4.02146	0.458364	1.06162592	OPTN	optineurin
331_at	8.69e-04	1.64e-04	4.0210551	0.457085	0.84826497	MAPT	microtubule associated protein tau
41805_g_at	8.72e-04	1.65e-04	-4.0198337	0.453226	-1.26470575	C11orf80	chromosome 11 open reading frame 80
36349_at	8.77e-04	1.66e-04	4.0179857	0.447389	1.09255716	KCNJ2	potassium voltage-gated channel subfamily J member 2
38350_f_at	8.79e-04	1.66e-04	-4.0172271	0.444993	-0.86171388	TUBA3D///TUBA3C	tubulin alpha 3d///tubulin alpha 3c
34864_at	8.82e-04	1.67e-04	4.0160821	0.441378	0.43582526	CNPPD1	cyclin Pas1/PHO80 domain containing 1
41014_s_at	8.83e-04	1.67e-04	4.0154745	0.439459	1.60566433	PITX2	paired like homeodomain 2
38143_at	8.86e-04	1.68e-04	-4.014501	0.436386	-1.6329538	KLK7	kallikrein related peptidase 7
35490_at	8.89e-04	1.69e-04	4.0131452	0.432107	1.87516262	PWAR5	Prader Willi/Angelman region RNA 5
31777_at	8.89e-04	1.69e-04	4.0130595	0.431836	0.99825263	MUSK	muscle associated receptor tyrosine kinase
37391_at	8.93e-04	1.70e-04	-4.0115008	0.426918	-0.76907957	CTSL	cathepsin L
35958_at	8.94e-04	1.70e-04	4.011153	0.42582	1.16573379	GTF2IRD2B///GTF2IRD2	GTF2I repeat domain containing 2B///GTF2I repeat domain containing 2
33469_r_at	8.96e-04	1.70e-04	4.0104603	0.423635	0.73056611	CFHR3	complement factor H related 3
1418_at	8.97e-04	1.71e-04	4.0099768	0.422109	0.5146189	NOS2	nitric oxide synthase 2
1172_at	9.04e-04	1.72e-04	4.0074614	0.414176	0.77625108	SAT1	spermidine/spermine N1-acetyltransferase 1
40557_at	9.06e-04	1.72e-04	4.0067686	0.411991	0.91950614	GUCA1B	guanylate cyclase activator 1B
1448_at	9.06e-04	1.72e-04	-4.0066713	0.411684	-0.70355605	PSMA3	proteasome subunit alpha 3
41357_at	9.06e-04	1.73e-04	4.0064498	0.410986	1.01588857	ATP5B	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide
31590_g_at	9.06e-04	1.73e-04	4.0061672	0.410095	0.78583893	OR2H1///OR2H2	olfactory receptor family 2 subfamily H member 1///olfactory receptor family 2 subfamily H member 2
2083_at	9.06e-04	1.73e-04	4.0060645	0.409771	1.08702592	CCKBR	cholecystokinin B receptor
39340_at	9.09e-04	1.73e-04	-4.0051271	0.406816	-1.09843417	HEXA	hexosaminidase subunit alpha
37891_at	9.12e-04	1.74e-04	4.0038046	0.402647	0.56262778	YIPF6	Yip1 domain family member 6
36659_at	9.12e-04	1.74e-04	-4.0036641	0.402204	-0.96366607	COL4A2	collagen type IV alpha 2 chain
38407_r_at	9.16e-04	1.75e-04	4.0025412	0.398665	1.84729806	PTGDS	prostaglandin D2 synthase
32265_at	9.16e-04	1.75e-04	4.0022571	0.39777	0.89162961	NR4A1	nuclear receptor subfamily 4 group A member 1
35285_at	9.18e-04	1.75e-04	4.0015082	0.39541	1.31600353	SLC4A4	solute carrier family 4 member 4
36334_at	9.19e-04	1.76e-04	4.0008769	0.393421	0.73305351	LY9	lymphocyte antigen 9
440_at	9.20e-04	1.76e-04	4.0004565	0.392097	0.5787802	NFIC	nuclear factor I C
34240_s_at	9.22e-04	1.77e-04	3.9996214	0.389466	0.62435221	N4BP2L1	NEDD4 binding protein 2 like 1
41442_at	9.22e-04	1.77e-04	3.9995674	0.389296	1.16951443	CBFA2T3	CBFA2/RUNX1 translocation partner 3
32634_s_at	9.29e-04	1.78e-04	3.9974438	0.382608	0.85401581	ICA1	islet cell autoantigen 1
