Updated.gene.symbol	logFC	P.Value
THAP11	0.26633883	0.123
THAP12	0.31881254	0.0203
THAP3	0.50701104	0.0156
THAP9-AS1	0.64835413	0.0328
THBD	-0.27513571	0.282
THBS1	-0.94716622	0.00945
THBS2	-1.55215262	1.99e-06
THBS3	-0.12160818	0.652
THBS4	2.37533409	1.05e-05
THEMIS2	-0.48141037	0.025
THOC1	-0.25240141	0.277
THOC2	-0.45847765	0.0435
THOC5	-0.18414367	0.628
THOP1	0.10579997	0.27
THPO	0.99373099	0.0118
THRA	0.92522043	0.00137
THRA1/BTR	1.29721853	1.25e-05
THRB	0.75785163	0.00775
THSD7A	0.65069732	0.00203
THUMPD1	0.39344493	0.00205
THY1	-1.246878	0.000233
TIA1	-0.3026456	0.079
TIAL1	0.7417049	0.0166
TIAM1	-1.54161586	0.000117
TICAM1	0.00946371	0.955
TIE1	0.85545853	0.00183
TIMELESS	-0.33508531	0.126
TIMM17A	0.15380308	0.166
TIMM17B	0.30544628	0.0487
TIMM44	0.66892572	0.000208
TIMM8A	-0.1340503	0.665
TIMP1	-0.81668534	0.0173
TIMP2	0.66458885	0.00516
TIMP3	0.37831025	0.0799
TIMP4	2.05987753	9.41e-06
TIPARP	-0.90144396	1.78e-06
TIPRL	-0.62151004	0.00773
TJP1	0.60863132	0.0286
TJP2	-0.51122449	0.0214
TJP3	2.03741229	2.3e-09
TK1	-2.36660877	1.72e-11
TK2	0.53468362	0.0442
TKT	-0.66853098	0.0112
TKTL1	0.85186329	0.0204
TLE1	0.27624053	0.079
TLE2	1.89412441	2.55e-10
TLE3	-0.56756094	0.0322
TLE4	-0.69185953	0.00227
TLK1	-0.61708624	0.000884
TLK2	-0.28561131	0.00889
TLL1	-0.21339379	0.457
TLL2	0.27039878	0.501
TLN1	-0.04661621	0.734
TLN2	0.77466103	3.36e-07
TLR1	-0.19034979	0.486
TLR2	-0.79539083	0.00152
TLR3	1.21958886	0.000666
TLR5	1.29277893	0.00125
TLR6	0.10589804	0.579
TLX1	0.82737067	7.76e-05
TLX2	0.77387782	4.04e-05
TM2D1	0.10945311	0.54
TM4SF1	-0.61226852	0.0133
TM4SF4	0.53922528	0.157
TM4SF5	0.43683259	0.0144
TM7SF2	0.93730425	0.00715
TM9SF2	-0.5096175	0.0549
TM9SF4	-0.60490262	0.00232
TMBIM6	-0.31910708	0.0691
TMC6	-0.30369291	0.156
TMCC1	0.20101512	0.109
TMCC2	0.69153963	0.0117
TMCO1	-0.31178179	0.0908
TMED1	0.4793737	0.000323
TMED10	-1.05845877	5.01e-05
TMED2	-0.46523624	0.00369
TMED3	-0.92878704	0.0239
TMED5	0.11271391	0.533
TMED7-TICAM2///TMED7	-0.1065815	0.608
TMED9	-0.86744125	2.78e-07
TMEM106C	-0.78129594	0.000749
TMEM109	0.41461548	0.00297
TMEM11	0.51798667	0.000454
TMEM110	0.09756768	0.697
TMEM115	0.17926592	0.0469
TMEM123	-0.8230505	0.00111
TMEM131	-0.04227863	0.787
TMEM135///DNAJB6	-1.10599076	3.66e-09
TMEM147	-0.03373478	0.766
TMEM151B	0.38937702	0.108
TMEM158	-0.45531303	0.0353
TMEM159	0.6779475	0.000139
TMEM179B///TAF6L	0.11593847	0.682
TMEM183B///TMEM183A	-0.72606393	4e-04
TMEM184B	-0.29815475	0.0127
TMEM186	0.30324483	0.0996
TMEM187	0.08841285	0.546
TMEM243	-0.07534574	0.775
TMEM246	0.82094114	0.000267
TMEM251	-0.33710822	0.0962
TMEM257	0.93589285	0.0126
TMEM259	-0.40125434	0.314
TMEM262	0.34968614	0.155
TMEM265	-0.30482006	0.103
TMEM268	-0.58131493	0.0628
TMEM30B	-0.23005364	0.486
TMEM41B	-0.58183641	0.00526
TMEM47	2.04956112	9.27e-11
TMEM5	-0.34302246	0.0131
TMEM59	0.0780086	0.615
TMEM63A	0.71172798	0.000654
TMEM87A	-0.60528497	0.00116
TMEM8B	0.52565959	0.0427
TMEM97	0.03661417	0.823
TMF1	-0.56196188	0.000215
TMOD1	2.6511412	6.38e-07
TMPO	-0.90593561	0.00303
TMPPE///GLB1	-0.38073025	0.0227
TMPRSS11D	-0.93746413	0.0902
TMPRSS15	0.49836446	0.233
TMPRSS2	1.32988392	4.63e-05
TMPRSS6	-0.05778614	0.774
TMSB10	-1.74160487	8.35e-14
TMSB15B///TMSB15A	-0.21539341	0.426
TMSB4X	-0.84937221	1.7e-05
TMSB4Y	0.31779074	0.177
TMX1	-0.93950849	1.5e-07
TMX2-CTNND1///CTNND1	-0.64279419	0.000954
TMX4	1.01721606	1.02e-06
TNC	-2.7628367	4.22e-12
TNF	0.47477459	0.000328
TNFAIP1	-0.91308209	1.49e-09
TNFAIP2	0.23713673	0.309
TNFAIP3	-1.49160643	2.66e-09
TNFAIP6	-0.34964628	0.23
TNFAIP8	-1.03972175	9.15e-06
TNFRSF10B	-0.34011216	0.033
TNFRSF10C	0.70288264	0.00221
TNFRSF10D	0.01192023	0.958
TNFRSF11A	0.25734664	0.328
TNFRSF11B	-0.16534296	0.724
TNFRSF13B	0.41449088	0.00755
TNFRSF14	-0.08678521	0.653
TNFRSF17	1.15229559	0.0132
TNFRSF1A	-0.49455416	1.54e-05
TNFRSF1B	-0.26054414	0.194
TNFRSF21	-0.86581928	0.000455
TNFRSF25	-1.06733106	0.000725
TNFRSF4	-0.938705	0.00108
TNFRSF8	0.27374747	0.223
TNFRSF9	-0.15484661	0.57
TNFSF10	-1.70518723	8.64e-09
TNFSF11	0.09239528	0.747
TNFSF12-TNFSF13///TNFSF12	0.56532955	0.00106
TNFSF12-TNFSF13///TNFSF13	0.50696403	0.0779
TNFSF14	-0.32643206	0.329
TNFSF4	0.34935804	0.237
TNFSF8	0.48914547	0.0704
TNFSF9	-0.56829807	0.0762
TNIK	0.80377958	0.00118
TNIP1	0.28794045	0.375
TNK1	-0.756644	0.00561
TNK2	0.19389101	0.117
TNKS	1.77335506	4.21e-06
TNN	0.68228051	0.0235
TNNC1	3.05215278	0.000298
TNNC2	4.16466444	3.78e-05
TNNI1	2.60616624	0.0024
TNNI2	3.94467774	3.43e-06
TNNI3	0.56205265	0.254
TNNT1	2.1687542	0.00795
TNNT2	-0.00723986	0.98
TNNT3	2.87180307	8.56e-06
TNP1	0.36591497	0.0392
TNP2	0.845239	0.0263
TNPO1	0.8358392	7.49e-06
TNPO2	0.6282095	0.00019
TNPO3	-0.12352215	0.218
TNR	0.88539975	0.0209
TNRC6B	0.49557226	9.93e-05
TNS2	1.61344759	1.37e-05
TNXB///TNXA	2.11873178	4.67e-10
TOB1	0.64369523	0.00275
TOB2	0.20871036	0.362
TOE1	0.39481509	0.146
TOM1	0.23904461	0.125
TOM1L1	-0.77230202	0.00995
TOM1L2	0.39149133	0.0539
TOMM20	-0.04161851	0.729
TOMM34	-1.2347446	4.83e-06
TOMM40	-0.3906785	0.00119
TOMM70	0.12226297	0.356
TONSL	0.67238081	0.000182
TOP1	-1.31496451	3.07e-05
TOP1P2	-0.81579107	4.62e-07
TOP2A	-1.77943961	5.64e-06
TOP2B	0.22183995	0.0227
TOP3A	0.28961231	0.0437
TOP3B	0.54328943	0.00105
TOPBP1	-0.64861689	3.52e-05
TOPORS	-0.43538698	0.00736
TOR1A	-0.53882497	1.28e-05
TOR1AIP1	0.59001096	0.000228
TOR1B	-0.42694126	0.037
TOX	0.68093434	0.0743
TOX3	1.97726285	3.47e-06
TOX4	0.26530514	0.133
TP53	0.71877392	0.0228
TP53BP1	0.82882095	5.9e-07
TP53BP2	-0.25452398	0.185
TP53I11	0.63384665	0.00951
TP53I3	-0.36934541	0.085
TP53TG1	-0.28271503	0.125
TP53TG5	0.48856608	0.00457
TP63	-2.06738292	7.33e-12
TP73-AS1	0.87350532	0.00298
TPBG	-1.24552616	3.98e-07
TPD52	0.423015	0.0193
TPD52L1	0.81990359	0.0373
TPD52L2	-0.54351881	0.000293
TPGS2	-1.50333401	2.09e-06
TPH1	0.67507169	0.0867
TPI1	-0.08868327	0.625
TPM1	-0.77747504	0.00853
TPM2	3.4485149	0.000185
TPM3	2.89807141	5.28e-06
TPM4	-1.41133632	1.91e-06
TPMT	0.13444194	0.416
TPO	0.70110821	0.00228
TPP1	-0.35384055	0.0195
TPP2	0.28692805	0.0892
TPPP	0.66358784	0.000136
TPR	0.0567804	0.527
TPSB2///TPSAB1	0.52198097	0.0156
TPSB2///TPSD1///TPSAB1	-0.49102028	0.234
TPST1	-1.52795442	2.97e-08
TPST2	-0.6823896	9.87e-06
TPTEP1	0.43258538	0.139
TPX2	-1.91748672	1.25e-07
TRA2A	0.13459792	0.302
TRA2B	-0.47145351	0.000563
TRAC///TRAJ17///TRAV20///TRDV2	1.07272032	0.000349
TRAC///TRAJ17///TRAV20///TRDV2///YME1L1	-0.66076691	0.137
TRADD	-0.79277642	0.00246
TRAF1	0.45909619	0.035
TRAF2	-0.59179175	0.006
TRAF3	-0.82450541	0.000591
TRAF3IP1	0.45115467	0.0454
TRAF3IP2	-0.42483075	0.00128
TRAF3IP3	0.35673839	0.349
TRAF4	-0.43901548	0.00258
TRAF5	0.63799703	0.0401
TRAF6	-0.01495817	0.947
TRAFD1	-0.038129	0.754
TRAIP	-0.35993937	0.0952
TRAK1	0.74464923	4.64e-06
TRAK2	0.56088258	0.00052
TRAM1	-0.6335545	0.000787
TRAM2	-0.52316045	0.0126
TRANK1	0.10778342	0.601
TRAP1	0.46111964	0.00549
TRAPPC10	0.54816761	0.121
TRAPPC12	0.49963053	0.0431
TRAPPC2B///TRAPPC2	-0.17932228	0.246
TRAPPC3	-0.5933593	5.72e-07
TRAPPC6A	0.57089933	0.00485
TRAPPC8	0.14795522	0.254
TRAT1	0.17726012	0.685
TRBC1	-0.69616042	0.158
TRBV16	0.70129637	0.00477
TRDMT1	0.7361722	0.00394
TREH	0.47275379	0.058
TRH	0.20066177	0.427
TRHR	0.71200469	0.113
TRIAP1	-0.64835776	0.0365
TRIB1	0.01970283	0.926
TRIB2	-0.70911356	0.00756
TRIL	1.23978097	9.72e-05
TRIM10	0.52628275	0.0308
TRIM13	0.17539152	0.213
TRIM14	-1.9603014	3.91e-08
TRIM15	0.18833625	0.493
TRIM2	0.55296571	0.0947
TRIM21	-0.51701497	0.00368
TRIM22	-1.06683048	0.00185
TRIM23	0.12987544	0.404
TRIM24	0.05590554	0.841
TRIM25	-0.6909349	0.00677
TRIM26	0.02543175	0.845
TRIM27	-0.39855544	0.00363
TRIM28	-0.37885736	0.0233
TRIM29	-1.72580438	9.82e-05
TRIM3	0.34072316	0.0245
TRIM31	0.63401983	0.0478
TRIM32	0.22591748	0.147
TRIM33	0.28860803	0.0172
TRIM37	-0.0728867	0.545
TRIM38	-0.02196836	0.882
TRIM44	-0.30403896	0.216
TRIM52	1.09790408	0.00137
TRIM58	0.75947582	0.0155
TRIM66	0.12569245	0.525
TRIM9	0.09604698	0.785
TRIO	-1.07327116	0.00031
TRIOBP	0.12233994	0.373
TRIP10	0.99530174	0.000483
TRIP11	0.06124494	0.709
TRIP12	-0.33181229	0.0202
TRIP13	-1.33471921	2.29e-09
TRIP4	-0.45763316	0.0766
TRMT1	-0.54913789	0.00716
TRMU	-0.32626225	0.081
TRO	0.88455958	0.00533
TROAP	-0.06424206	0.721
TROVE2	-0.88667468	0.000241
TRPA1	0.48152041	0.174
TRPC1	0.98870595	0.00029
TRPC2	0.34978508	0.115
TRPC3	0.38056703	0.217
TRPC4AP	-0.20440246	0.312
TRPC6	0.7024263	0.0209
TRPM1	0.53088186	0.159
TRPM2	0.91220957	0.000471
TRPV6	1.10782117	0.000319
TRRAP	-0.4731096	0.0272
TSC1	0.34048493	0.0411
TSC2	0.21305921	0.222
TSC22D1	0.53090783	0.0168
TSC22D2	-0.58660839	0.0258
TSC22D3	0.72060069	0.00491
TSC22D4	-0.09354616	0.472
TSFM	1.53169809	4.04e-06
TSG101	-0.37811162	0.0213
TSHB	0.2118367	0.528
TSHR	1.25789638	0.00142
TSN	0.52841846	0.0316
TSNAX	0.0089566	0.945
TSNAX-DISC1///DISC1	0.24029801	0.161
TSPAN1	0.37837148	0.349
TSPAN2	0.15189628	0.658
TSPAN3	0.89288499	7.29e-08
TSPAN31	0.34345086	0.00135
TSPAN4	0.21022887	0.477
TSPAN5	-0.8477774	0.000146
TSPAN6	0.68946816	0.00762
TSPAN7	1.50547086	0.00256
TSPAN8	3.4369328	2.45e-12
TSPAN9	-0.67048711	0.00104
TSPO	-0.88973868	0.000157
TSPO2	0.44337883	0.00446
TSPOAP1	1.50183847	5.82e-07
TSPY10///TSPY8///TSPY4///TSPY3///TSPY2///TSPY1	0.69811498	0.0132
TSPYL1	0.81761815	2.64e-05
TSPYL2	0.50135493	0.0142
TSPYL4	0.16023799	0.231
TSPYL5	1.74085389	1.96e-10
TSR1	-1.06067858	0.000153
TSR2	0.34955407	0.00697
TSR3	-0.08435111	0.309
TSSK2	0.86505902	2.03e-08
ESS2	-0.24913843	0.0613
TST	0.25326557	0.113
GFUS	-1.116859	3.45e-08
TSTD2///TMOD1	0.5371823	4.68e-06
TTBK2	-0.00145405	0.996
TTC1	0.18851695	0.284
TTC22	-0.05465262	0.72
TTC28	1.15860687	0.000321
TTC30A	0.93993752	0.00808
TTC37	0.4088027	0.00724
TTC39A	0.98734331	0.0112
TTC3P1///TTC3	0.13335914	0.397
TTC9	1.74958228	2.86e-05
TTF1	-0.10541192	0.694
TTF2	-0.34357076	0.105
TTI1	-0.18794607	0.272
TTK	-1.45978555	5.44e-06
TTLL1	0.44443424	0.0643
TTLL12	-0.00472407	0.968
TTLL4	0.56483628	0.0447
TTLL5	0.73034904	0.000617
TTN	3.38496942	0.00025
TTN-AS1	0.71104674	0.0275
TTPA	0.54969121	0.107
TTR	1.00995559	0.00414
TTTY15	0.49366325	0.127
TTTY1B///TTTY1	0.34650685	0.214
TTTY2B///TTTY2	0.42573899	0.0606
TTYH2	0.87233846	0.00127
TUB	0.46366464	0.0118
TUBA1A	-0.03792325	0.871
TUBA1B	-1.14237153	3.62e-09
TUBA3D///TUBA3C	-0.86171388	0.000166
TUBA4A	-0.8952988	3e-05
TUBB	-0.96849169	7.18e-09
TUBB2A	-2.07369551	3.41e-11
TUBB2B	0.60565136	0.00076
TUBB3	-1.4026317	3.75e-10
TUBB4A	-1.0065526	9.7e-09
TUBB4B	-1.40705715	6e-09
TUBBP5///TUBB8///TUBB7P	0.11746882	0.772
TUBG1	-0.85363665	8.68e-10
TUBGCP2	0.64198396	0.000378
TUBGCP3	-0.20300708	0.257
TUBGCP4	0.39893709	0.00101
TUFM	0.24853091	0.0203
TUG1	-0.4626681	0.00265
TULP1	0.03760618	0.877
TULP2	0.50776432	0.129
TULP3	0.73431799	0.000683
TUSC2	0.28668849	0.161
TUSC3	-0.91316438	0.00125
TUT1	0.56420803	0.0283
TWF1	-1.44251141	4.32e-08
TWF2	0.5158413	0.0148
TWIST1	-0.65896687	0.0271
TWISTNB	-0.38164168	0.0376
TXK	1.15325417	0.000151
TXLNA	-0.59667918	0.00019
TXLNGY	0.07725577	0.85
TXN	-1.51970435	5.37e-06
TXN2	0.38602782	0.00198
TXNDC9	-0.9895653	1.19e-05
TXNIP	1.91103248	4.82e-09
TXNL1	0.24671837	0.201
TXNL4A	0.29035614	0.0275
TXNRD1	-0.04846658	0.812
TXNRD2	0.22084378	0.271
TYK2	-0.36340708	0.0376
TYMP	-4.48923883	2.2e-19
TYMS	-1.24514194	3.65e-05
TYR	0.79051949	0.0506
TYRO3	-0.50485684	0.137
TYROBP	-0.68056103	0.00601
TYRP1	1.15506894	0.000722
U2AF1	-0.37283752	0.00149
U2AF2	0.36592392	0.0121
U2SURP	0.36790891	0.0255
UAP1	-0.46428634	0.0474
UBA1	-0.22014444	0.159
UBA2	-0.23047363	0.162
UBA3	-0.08009044	0.606
UBAC1	0.70286953	0.000957
UBAP2L	-0.48865845	0.00488
UBB	0.76106	0.000616
UBC	0.29999591	0.00307
UBD///GABBR1	-1.5191774	0.00288
UBE2A	-0.65688273	0.000349
UBE2B	0.87288514	2.98e-05
UBE2C	-2.75881992	1.52e-10
UBE2D1	0.83319748	0.000447
UBE2D2	-0.19711153	0.114
UBE2D3	-0.44719231	0.000873
UBE2E1	-0.14918377	0.382
UBE2E3	0.12447496	0.517
UBE2G1	0.28646714	0.412
UBE2G2	0.26533864	0.0183
UBE2H	-0.9575745	0.00505
UBE2I	0.89687342	8.14e-07
UBE2J1	-0.21154236	0.375
UBE2K	-0.80290666	0.0192
UBE2L3	-1.015426	3.4e-08
UBE2L6	-1.35521208	6.82e-09
UBE2M	-0.30301238	0.16
UBE2N	-0.42315454	0.034
UBE2S	-1.87285081	6.17e-10
UBE2V2	-0.00014008	0.999
UBE3A	0.35161361	0.00796
UBE3B	0.77701355	0.000269
UBE3C	-0.29249546	0.0461
UBE4A	-0.10101652	0.394
UBE4B	0.34077301	0.0102
UBFD1	0.34144762	0.236
UBL3	1.48734376	1.7e-09
UBL4A	0.41804436	0.107
UBN1	0.47920983	0.0333
UBOX5	0.0311529	0.892
UBQLN2	-0.74570225	6.48e-05
UBR2	0.39082519	0.0067
UBR4	-0.46739816	0.000506
UBR5	-0.70311721	0.000337
UBTF	0.09167961	0.416
UBXN1	0.22765136	0.0953
UBXN2B	0.1386352	0.477
UBXN4	-0.04431405	0.722
UBXN7	-0.54244206	1.97e-05
UBXN8	-0.32292598	0.136
UCHL1	0.92465023	0.0207
UCHL3	-0.57909594	0.000835
UCKL1	0.32769719	0.0241
UCN	0.45397589	0.000741
UCP2	1.15124816	4.26e-06
UCP3	2.73565361	7.99e-06
UFD1L	-0.88137272	2.01e-09
UFL1	0.18029042	0.201
UGCG	-1.19486342	8.31e-07
UGDH	-0.69705577	0.00513
UGP2	0.97289673	5.26e-05
UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	0.4510626	0.479
UGT2A2///UGT2A1	0.87908136	0.0083
UGT2B11	0.95045431	0.00562
UGT2B15	0.83408248	0.00659
UGT2B17	0.64508972	0.074
UGT2B4	0.43521627	0.152
UGT2B7	1.57713941	0.000246
UGT8	1.4019285	2.46e-05
UHRF2	0.96149673	0.000904
ULK1	-0.04582614	0.774
ULK2	0.4457237	0.0354
UMOD	0.29603188	0.251
UMPS	-1.32665381	3.31e-08
UNC119	0.17683178	0.104
UNC13A	0.60078309	0.00678
UNC13B	0.73786297	7.44e-05
UNC50	0.04352806	0.731
UNC5B	-0.00706353	0.958
UNC5C	1.02664367	0.0051
UNC93A	0.41875562	0.188
UNG	-0.05605599	0.558
UPF1	-0.19077599	0.16
UPF2	0.28245176	0.0346
UPF3A	0.0565523	0.647
UPK1A	0.47927716	0.0182
UPK1B	0.08676617	0.784
UPK2	0.58782031	0.000963
UPK3A	0.47537462	0.0505
UPP1	-1.66552966	7.31e-07
UQCR11	0.73331842	0.0028
UQCRB	0.69138223	0.000129
UQCRC1	0.84993457	2.29e-05
UQCRC2	0.70902613	0.000212
UQCRFS1	0.81956125	0.000346
UQCRHL///UQCRH	0.14247449	0.368
UQCRQ	0.56091663	0.00288
URB1	0.66706119	0.0378
URB2	0.41744786	0.00777
URI1	-0.12158731	0.412
URM1	-0.53543339	0.00178
UROD	-0.00958538	0.934
UROS	0.28678557	0.204
USF2	0.3006374	0.0751
USH1C	0.83245827	0.0027
USH2A	1.06666809	0.0284
USO1	0.57923027	0.00195
USP1	-0.62988986	0.000647
USP10	-0.19144916	0.116
USP11	0.73023296	2.37e-06
USP12	0.57140372	5.7e-05
USP13	2.3775978	3.12e-08
USP14	0.04010414	0.72
USP19	0.2064338	0.0721
USP2	1.33613533	2.15e-05
USP20	0.27820506	0.0376
USP22	0.29337984	0.0103
USP24	0.27499019	0.134
USP32///USP6	0.2899716	0.291
USP33	-0.23949962	0.102
USP34	0.59898637	0.000369
USP4	0.20728948	0.124
USP46	0.37026791	0.0083
USP5	0.23053031	0.0741
USP6	0.55246252	0.00118
USP6NL	-0.548655	0.0975
USP7	0.04475378	0.647
USP8	-0.28790383	0.059
USP9X	0.44145828	0.00294
USP9Y	0.52674424	0.289
USP9Y///USP9X	-0.47193587	0.000481
USPL1	0.35989819	0.0468
UST	0.46950347	0.0351
UTF1	0.55348832	4.79e-06
UTP18	-0.68480663	9.38e-05
UTP20	1.91882198	1.36e-10
UTP3	-0.56302699	0.000366
UTRN	0.6578779	0.000182
UTY	0.98260289	0.0665
UVRAG	-0.05989593	0.671
VAC14	0.32954553	0.213
VAMP1	0.70592191	0.000353
VAMP2	0.47122421	3.46e-05
VAMP3	-0.62640212	6.69e-05
VAMP4	-0.52849643	0.0064
VAMP5	0.92807925	0.000222
VAMP7	-0.67809058	0.00174
VAMP8	-1.13506733	8.29e-05
VAPA	-0.31216669	0.0357
VAPB	0.79864944	0.0266
VARS	-0.11343241	0.359
VASH1	0.37062699	0.0351
VASP	-1.44319412	1.45e-07
VAT1	-0.24701051	0.24
VAV1	0.75421847	0.0303
VAV2	0.03817735	0.848
VBP1	-0.10531144	0.584
VCAM1	0.4231429	0.169
VCAN	-0.98376292	0.0089
VCL	-0.34254863	0.0168
VCP	-0.51469729	0.000401
VCY1B///VCX3A///VCY	0.52201597	0.00178
VDAC1	0.89231709	0.00645
VDAC2	0.48800574	0.0263
VDAC3	1.05608026	6.93e-05
VDR	-1.29894655	4.06e-07
VEGFA	-0.50620767	0.0752
VEGFB	0.73277076	3.74e-06
VEGFC	-1.78061952	0.000928
VENTX	0.34347511	0.00738
VENTXP7	0.35690538	0.066
VEZF1	0.47625968	0.00104
VGF	0.68548758	6.98e-05
VGLL1	0.75966922	0.00647
VGLL4	-0.19359013	0.253
VHL	0.92552412	0.00755
VIL1	0.62965141	0.0275
VILL	0.8173705	0.00419
VIM	0.29273722	0.209
VIP	1.02871689	0.000765
VIPR1	0.7163636	0.0575
VIPR2	0.85651686	7.36e-05
VLDLR	-0.1179987	0.739
VNN1	0.16367298	0.633
VNN2	0.62072364	0.0685
VOPP1	-0.56667097	0.0101
VPS11	0.04572817	0.735
VPS13A	1.08326023	0.000114
VPS13B	-0.52552847	0.000684
VPS13D	0.73972228	0.000835
VPS26A	-0.46937426	0.0142
VPS39	0.55986209	0.000472
VPS41	0.45891932	0.127
VPS45	0.69360103	8.64e-05
VPS4B	-0.64142558	0.0496
VPS52	0.43553888	0.000263
VPS72	-0.29268918	0.00558
VPS8	-0.34994015	0.0357
VPS9D1	-0.06230616	0.707
VRK1	-0.36821081	0.0102
VRK2	-0.37251812	0.0241
VSIG4	0.77913642	0.000865
VSNL1	-1.00819006	6.06e-05
VSTM4	0.73871408	0.000155
VTI1B	-0.12827808	0.328
VWA5A	-0.42785025	0.153
VWA8	1.15169319	1.5e-07
VWF	0.7577221	0.0147
WAPL	-0.22491961	0.191
WARS	-0.77987257	0.000447
WAS	0.27538355	0.242
WASF1	-0.51342721	0.156
WASF2	0.32358642	0.174
WASF3	0.98798942	0.000623
WASL	0.27667237	0.306
WBP1L	-0.26379443	0.119
WBP2	0.31947361	0.00228
WBP4	0.94241896	4.59e-09
WBSCR22	0.63803432	0.0342
WDFY3	0.43264874	0.00734
WDHD1	-0.31080579	0.141
WDR1	-0.37793308	0.00176
WDR13	0.33368143	0.0183
WDR18	-0.30847402	0.00174
WDR37	0.14234267	0.327
WDR43	-0.2923864	0.0229
WDR45	0.45325272	0.00155
WDR45B	-0.36829391	0.0245
WDR46	-0.76781668	0.000424
WDR47	-0.34890192	0.0496
WDR61	0.23881451	0.257
WDR62	0.9523222	6.08e-08
WDR7	0.31320329	0.0208
WDR73	0.96479855	6.04e-06
WDR77	-0.0655848	0.719
WDR82	-0.02330758	0.9
WDTC1	0.64110042	3.54e-07
WEE1	0.63382292	0.000853
WFDC2	2.20225091	0.000877
WFDC8	0.12448161	0.663
WFS1	0.48058507	0.0609
WHAMM	0.15477332	0.424
WHAMMP2///WHAMMP3	0.80337233	0.00399
WHSC1	-0.22082318	0.121
WIF1	2.61321824	1.2e-05
WIPF1	0.31105652	0.372
WIPF2	-0.10374047	0.451
WIPI1	0.24359931	0.237
WIPI2	-0.44446998	9.9e-05
WISP1	-0.37772499	0.244
WISP2	0.79513353	2.79e-05
WISP3	-0.26306368	0.442
WIZ	-0.06375304	0.841
WNK1	0.18098706	0.386
WNT1	0.37988828	0.0026
WNT10B	0.55548507	0.00267
WNT11	0.72853031	1.46e-05
WNT2	-0.25615835	0.382
WNT2B	0.29427384	0.0601
WNT4	0.27289519	0.0299
WNT5A	-1.31437921	7.85e-06
WNT6	0.34363771	0.00474
WNT7A	-0.60277861	0.00388
WNT8B	0.6769697	0.00161
WRB	0.32569573	0.0924
WRN	-0.19428214	0.441
WSB1	-0.47065175	0.00591
WSB2	-0.0078862	0.961
WSCD2	0.33676689	0.325
WT1	0.58915621	0.0427
WT1-AS	0.60528376	0.0548
WTAP	-0.14449006	0.209
WTH3DI///RAB6A	-0.05702409	0.651
WWC1	-0.3233599	0.438
WWOX	0.6083343	0.000132
WWP1	0.48357923	0.0092
WWP2	0.28478139	0.205
WWTR1	-0.40838143	0.0035
XAF1	-2.14668236	2.15e-07
XBP1	-0.13074962	0.697
XCL1	0.30415218	0.46
XCL2	0.07058427	0.794
XCL2///XCL1	-1.28466505	0.000164
XDH	-0.38211117	0.0339
XIAP	0.14781827	0.584
XIST	0.82058545	0.145
XK	0.87287157	1.78e-05
XKRY2///XKRY	0.90828591	0.00549
XPA	0.69211043	0.00926
XPC	1.28059618	8.99e-05
XPNPEP1	-0.0945179	0.613
XPNPEP2	0.46490799	0.00247
XPO1	-0.3380812	0.00527
XPO6	-0.64008431	1.19e-05
XPO7	0.19562921	0.013
XPOT	-0.48924669	0.00309
XRCC1	-0.31293521	0.0516
XRCC2	0.31386773	0.285
XRCC3	0.10284903	0.695
XRCC4	-0.45981384	0.0535
XRCC5	-0.57395251	6.83e-06
XRCC6	0.56032708	0.00194
XYLB	0.45597058	0.127
XYLT1	0.06844682	0.875
YAF2	0.58246094	0.00488
YAP1	-1.00072446	0.000141
YARS	-0.50206399	2.13e-05
YARS2	-0.13395783	0.615
YBX1	0.29026697	0.464
YBX3	1.04102871	0.000242
YES1	-0.54681744	0.00141
YIF1A	-0.52833001	1.92e-05
YIPF1	-0.5330376	0.00206
YIPF2	0.19225622	0.214
YIPF3	-0.03021359	0.897
YIPF4	0.71761213	0.0403
YIPF6	0.56262778	0.000174
YKT6	-2.42515004	3.89e-11
YLPM1	0.84139635	0.0192
YME1L1	1.09730934	0.00169
YPEL1	1.16457031	0.000337
YTHDC1	0.38972701	0.0586
YTHDC2	0.43515001	0.00911
YTHDF3	-0.14438559	0.315
YWHAB	-0.84654558	9.8e-09
YWHAE	-0.42746856	0.0592
YWHAH	-0.93292963	1.99e-10
YWHAQ	-1.3809023	2.47e-11
YWHAZ	-2.17009312	3.64e-14
YY1	-0.74146215	2.46e-05
ZAP70	0.06048513	0.877
ZBED1	0.34739297	0.0012
ZBED4	-1.06883776	9.94e-05
ZBTB1	0.87721151	0.04
ZBTB11	-0.28628396	0.0325
ZBTB14	0.71265937	0.00297
ZBTB16	2.75480365	1.85e-10
ZBTB17	0.14420212	0.197
ZBTB18	1.51596755	1.03e-06
ZBTB20	1.66141199	1.49e-08
ZBTB22	0.96864175	1.92e-05
ZBTB24	-0.10734967	0.422
ZBTB25	0.25409577	0.209
ZBTB33	0.31184434	0.302
ZBTB39	0.15824503	0.617
ZBTB40	0.63559583	0.0157
ZBTB43	-0.09307198	0.744
ZBTB48	-0.32871313	0.31
ZBTB5	-0.56639552	0.000203
ZBTB6	0.78606998	0.0234
ZBTB7A	-0.89218105	0.0108
ZBTB7B	0.43141901	0.0153
